% var #0	var #1	obj #0	const #0	const #1	penalty
3.293259	1.827061	2.933511	0.000000	0.000000	0.000000
3.313004	1.726425	3.397316	0.000000	0.000000	0.000000
2.478271	1.812802	10.800669	0.000000	0.000000	0.000000
3.162150	1.290431	4.804237	0.000000	0.000000	0.000000
3.073581	2.302595	2.453806	0.000000	0.000000	0.000000
3.288617	1.357227	4.868469	0.000000	0.000000	0.000000
3.307105	1.594581	3.668540	0.000000	0.000000	0.000000
3.293467	1.725110	3.004966	0.000000	0.000000	0.000000
3.321482	1.374150	5.182863	0.000000	0.000000	0.000000
3.286078	1.827061	2.783027	0.000000	0.000000	0.000000
3.372140	1.384484	6.010621	0.000000	0.000000	0.000000
3.236667	1.384022	4.154086	0.000000	0.000000	0.000000
3.296052	1.424670	4.463718	0.000000	0.000000	0.000000
3.350133	1.337210	5.901538	0.000000	0.000000	0.000000
3.362876	1.678721	4.621574	0.000000	0.000000	0.000000
3.588138	1.787625	13.459650	0.000000	0.000000	0.000000
2.496339	1.777903	10.745310	0.000000	0.000000	0.000000
3.176361	1.411518	3.604285	0.000000	0.000000	0.000000
3.233110	0.992672	7.935324	0.000000	0.000000	0.000000
3.286180	1.710461	2.899583	0.000000	0.000000	0.000000
3.386091	1.967289	5.984714	0.000000	0.000000	0.000000
3.157093	1.384484	3.833613	0.000000	0.000000	0.000000
3.343527	1.818543	4.112926	0.000000	0.000000	0.000000
3.483721	1.827061	8.813303	0.000000	0.000000	0.000000
3.307105	1.583136	3.718599	0.000000	0.000000	0.000000
2.469930	1.812802	11.074464	0.000000	0.000000	0.000000
3.596480	1.787625	13.898697	0.000000	0.000000	0.000000
3.055274	1.378824	4.258247	0.000000	0.000000	0.000000
3.226065	1.202835	5.788010	0.000000	0.000000	0.000000
3.311175	1.839912	3.345802	0.000000	0.000000	0.000000
3.312478	2.393810	9.772505	0.000000	0.000000	0.000000
3.361555	1.689250	4.573362	0.000000	0.000000	0.000000
3.377189	1.809843	5.027922	0.000000	0.000000	0.000000
3.100756	1.380049	3.978885	0.000000	0.000000	0.000000
3.279669	1.969664	3.004073	0.000000	0.000000	0.000000
3.042314	2.302595	2.118689	0.000000	0.000000	0.000000
3.378333	1.380049	6.164037	0.000000	0.000000	0.000000
3.296052	1.333488	5.142425	0.000000	0.000000	0.000000
3.350133	1.428393	5.319076	0.000000	0.000000	0.000000
3.287803	1.720669	2.906622	0.000000	0.000000	0.000000
3.311279	1.832816	3.339160	0.000000	0.000000	0.000000
3.293467	0.899344	8.953657	0.000000	0.000000	0.000000
3.293362	1.185808	6.357398	0.000000	0.000000	0.000000
3.293259	1.285446	5.499605	0.000000	0.000000	0.000000
3.162150	1.832046	0.922757	0.000000	0.000000	0.000000
3.289037	1.379495	4.702134	0.000000	0.000000	0.000000
3.293367	1.421836	4.447353	0.000000	0.000000	0.000000
3.288617	1.325988	5.116615	0.000000	0.000000	0.000000
3.314389	2.081006	4.685095	0.000000	0.000000	0.000000
3.540215	1.379936	10.905684	0.000000	0.000000	0.000000
3.293259	1.827061	2.933511	0.000000	0.000000	0.000000
3.286078	1.827061	2.783027	0.000000	0.000000	0.000000
3.288617	1.239657	5.841334	0.000000	0.000000	0.000000
3.347082	1.337210	5.849548	0.000000	0.000000	0.000000
3.350039	1.263896	6.423022	0.000000	0.000000	0.000000
3.343527	1.818543	4.112926	0.000000	0.000000	0.000000
3.286078	1.830939	2.785189	0.000000	0.000000	0.000000
3.157093	1.384484	3.833613	0.000000	0.000000	0.000000
3.313004	1.726425	3.397316	0.000000	0.000000	0.000000
3.286180	1.968350	3.149243	0.000000	0.000000	0.000000
3.162150	1.290431	4.804237	0.000000	0.000000	0.000000
3.310723	1.299983	5.587071	0.000000	0.000000	0.000000
3.336021	1.333217	5.697117	0.000000	0.000000	0.000000
3.163976	1.380049	3.883364	0.000000	0.000000	0.000000
3.311175	1.726425	3.358790	0.000000	0.000000	0.000000
3.289042	1.464211	4.099168	0.000000	0.000000	0.000000
3.073581	2.259779	1.892227	0.000000	0.000000	0.000000
3.210138	1.206304	5.712207	0.000000	0.000000	0.000000
3.299024	1.245683	5.894468	0.000000	0.000000	0.000000
3.986487	1.709399	43.587866	0.000000	0.000000	0.000000
3.362876	1.678721	4.621574	0.000000	0.000000	0.000000
3.055412	2.353563	3.017838	0.000000	0.000000	0.000000
3.128303	1.378824	3.910290	0.000000	0.000000	0.000000
2.938740	1.704527	1.770636	0.000000	0.000000	0.000000
3.293467	1.725110	3.004966	0.000000	0.000000	0.000000
3.315888	0.988736	8.293166	0.000000	0.000000	0.000000
3.205218	1.379985	4.000638	0.000000	0.000000	0.000000
3.288671	1.967289	3.203067	0.000000	0.000000	0.000000
3.383498	1.830939	5.263627	0.000000	0.000000	0.000000
3.311279	1.832816	3.339160	0.000000	0.000000	0.000000
3.042314	2.302595	2.118689	0.000000	0.000000	0.000000
3.075057	1.863856	0.305679	0.000000	0.000000	0.000000
3.309699	2.235835	6.508423	0.000000	0.000000	0.000000
3.307105	1.466089	4.350824	0.000000	0.000000	0.000000
3.289042	1.581258	3.422856	0.000000	0.000000	0.000000
2.959293	1.705018	1.574072	0.000000	0.000000	0.000000
3.267250	1.720178	2.544974	0.000000	0.000000	0.000000
3.055274	1.378824	4.258247	0.000000	0.000000	0.000000
3.311175	1.726425	3.358790	0.000000	0.000000	0.000000
3.286180	1.968350	3.149243	0.000000	0.000000	0.000000
3.293467	1.725110	3.004966	0.000000	0.000000	0.000000
3.362876	1.678721	4.621574	0.000000	0.000000	0.000000
3.299024	1.245683	5.894468	0.000000	0.000000	0.000000
3.128303	1.378824	3.910290	0.000000	0.000000	0.000000
3.293259	1.285446	5.499605	0.000000	0.000000	0.000000
3.156985	1.827061	0.884716	0.000000	0.000000	0.000000
3.286185	1.629799	3.159962	0.000000	0.000000	0.000000
3.161294	1.457101	3.146449	0.000000	0.000000	0.000000
3.294223	1.796781	2.946024	0.000000	0.000000	0.000000
3.167389	1.423491	3.470461	0.000000	0.000000	0.000000
3.346720	1.380049	5.556345	0.000000	0.000000	0.000000
3.050354	1.254084	5.844447	0.000000	0.000000	0.000000
3.355097	2.363375	10.630743	0.000000	0.000000	0.000000
3.314389	2.081006	4.685095	0.000000	0.000000	0.000000
3.279669	2.122128	4.141475	0.000000	0.000000	0.000000
3.154540	1.333378	4.355761	0.000000	0.000000	0.000000
3.301844	1.384594	4.827935	0.000000	0.000000	0.000000
3.124269	1.380049	3.905518	0.000000	0.000000	0.000000
3.262565	2.347255	7.106996	0.000000	0.000000	0.000000
2.938740	2.001791	0.133984	0.000000	0.000000	0.000000
3.157093	1.595580	1.999053	0.000000	0.000000	0.000000
3.293467	1.725110	3.004966	0.000000	0.000000	0.000000
3.311175	1.726425	3.358790	0.000000	0.000000	0.000000
3.311279	1.679571	3.456202	0.000000	0.000000	0.000000
3.362876	1.831966	4.662437	0.000000	0.000000	0.000000
3.174155	1.291566	4.790240	0.000000	0.000000	0.000000
3.276612	1.324852	4.999428	0.000000	0.000000	0.000000
3.055616	1.814789	0.446678	0.000000	0.000000	0.000000
3.272776	2.318745	6.840488	0.000000	0.000000	0.000000
3.286180	1.710461	2.899583	0.000000	0.000000	0.000000
3.287803	1.720669	2.906622	0.000000	0.000000	0.000000
3.075276	1.378824	4.121671	0.000000	0.000000	0.000000
3.088922	2.259779	2.071230	0.000000	0.000000	0.000000
3.161149	1.827075	0.922947	0.000000	0.000000	0.000000
2.418618	1.832032	12.511565	0.000000	0.000000	0.000000
3.333013	1.384484	5.293599	0.000000	0.000000	0.000000
3.345371	1.337210	5.820792	0.000000	0.000000	0.000000
3.279771	1.818543	2.652694	0.000000	0.000000	0.000000
3.343425	1.969664	4.664298	0.000000	0.000000	0.000000
3.210138	1.206306	5.712186	0.000000	0.000000	0.000000
3.296052	1.333485	5.142441	0.000000	0.000000	0.000000
3.587516	1.818543	13.618476	0.000000	0.000000	0.000000
3.314389	2.081006	4.685095	0.000000	0.000000	0.000000
3.289037	1.379495	4.702134	0.000000	0.000000	0.000000
3.289042	1.464211	4.099168	0.000000	0.000000	0.000000
3.299024	1.245683	5.894468	0.000000	0.000000	0.000000
3.205218	1.379985	4.000638	0.000000	0.000000	0.000000
3.157268	1.595580	1.999846	0.000000	0.000000	0.000000
3.160974	1.827075	0.921306	0.000000	0.000000	0.000000
3.651354	1.577119	16.026132	0.000000	0.000000	0.000000
3.293467	1.729249	2.997312	0.000000	0.000000	0.000000
3.047765	1.818543	0.427740	0.000000	0.000000	0.000000
3.287622	1.814789	2.810425	0.000000	0.000000	0.000000
3.362876	1.836100	4.671862	0.000000	0.000000	0.000000
3.286180	1.964216	3.129690	0.000000	0.000000	0.000000
3.362876	1.712239	4.582684	0.000000	0.000000	0.000000
3.088922	2.226261	1.681731	0.000000	0.000000	0.000000
2.931843	1.378824	5.747484	0.000000	0.000000	0.000000
3.062170	2.001791	0.148205	0.000000	0.000000	0.000000
3.289042	1.464211	4.099168	0.000000	0.000000	0.000000
3.314389	2.081006	4.685095	0.000000	0.000000	0.000000
3.155646	1.820271	0.887794	0.000000	0.000000	0.000000
3.290010	1.974078	3.268640	0.000000	0.000000	0.000000
3.488976	1.629799	8.586059	0.000000	0.000000	0.000000
3.161294	1.457101	3.146449	0.000000	0.000000	0.000000
3.279669	2.116609	4.084681	0.000000	0.000000	0.000000
3.042314	2.308114	2.193941	0.000000	0.000000	0.000000
3.118182	1.337931	4.379171	0.000000	0.000000	0.000000
3.317262	1.768543	3.450737	0.000000	0.000000	0.000000
3.075276	1.388627	4.009501	0.000000	0.000000	0.000000
3.314389	2.071204	4.593837	0.000000	0.000000	0.000000
3.267250	1.720178	2.544974	0.000000	0.000000	0.000000
3.286180	1.660058	3.046611	0.000000	0.000000	0.000000
3.070808	1.416247	3.723286	0.000000	0.000000	0.000000
3.171638	1.871099	0.972778	0.000000	0.000000	0.000000
3.287803	1.720669	2.906622	0.000000	0.000000	0.000000
3.175922	1.379985	3.902909	0.000000	0.000000	0.000000
3.161149	1.827075	0.922947	0.000000	0.000000	0.000000
2.959293	1.705018	1.574072	0.000000	0.000000	0.000000
3.124269	0.947125	8.957725	0.000000	0.000000	0.000000
3.288671	1.967289	3.203067	0.000000	0.000000	0.000000
3.286335	1.796781	2.785158	0.000000	0.000000	0.000000
3.294068	1.710461	3.046597	0.000000	0.000000	0.000000
3.291161	1.476036	4.051652	0.000000	0.000000	0.000000
3.307580	2.224010	6.255318	0.000000	0.000000	0.000000
2.870139	2.001791	0.593431	0.000000	0.000000	0.000000
4.296206	1.595580	81.981097	0.000000	0.000000	0.000000
3.286185	1.629799	3.159962	0.000000	0.000000	0.000000
3.167389	1.423491	3.470461	0.000000	0.000000	0.000000
3.088922	2.259779	2.071230	0.000000	0.000000	0.000000
3.161294	1.646205	1.683579	0.000000	0.000000	0.000000
3.280882	1.818543	2.674792	0.000000	0.000000	0.000000
3.310064	1.888680	3.419863	0.000000	0.000000	0.000000
3.286180	1.968350	3.149243	0.000000	0.000000	0.000000
3.293467	1.725110	3.004966	0.000000	0.000000	0.000000
3.055487	1.378824	4.256634	0.000000	0.000000	0.000000
3.075064	1.378824	4.122963	0.000000	0.000000	0.000000
3.287803	1.718662	2.910906	0.000000	0.000000	0.000000
3.156985	1.829068	0.880550	0.000000	0.000000	0.000000
3.056861	2.089178	0.365672	0.000000	0.000000	0.000000
3.299842	2.619273	16.279544	0.000000	0.000000	0.000000
3.267250	1.720178	2.544974	0.000000	0.000000	0.000000
3.116885	1.337210	4.391679	0.000000	0.000000	0.000000
3.128303	1.378824	3.910290	0.000000	0.000000	0.000000
3.075057	1.863856	0.305679	0.000000	0.000000	0.000000
3.056974	1.269949	5.578287	0.000000	0.000000	0.000000
3.297666	1.790523	3.019002	0.000000	0.000000	0.000000
3.406889	1.796687	5.910445	0.000000	0.000000	0.000000
3.285127	1.827169	2.763516	0.000000	0.000000	0.000000
3.280882	1.818543	2.674792	0.000000	0.000000	0.000000
3.075057	1.863856	0.305679	0.000000	0.000000	0.000000
3.047765	1.818543	0.427740	0.000000	0.000000	0.000000
3.156985	1.829068	0.880550	0.000000	0.000000	0.000000
3.070808	2.130768	0.687607	0.000000	0.000000	0.000000
3.155646	1.670323	1.506628	0.000000	0.000000	0.000000
3.293467	1.712424	3.030858	0.000000	0.000000	0.000000
3.362876	1.724925	4.574515	0.000000	0.000000	0.000000
3.042484	2.308114	2.195578	0.000000	0.000000	0.000000
3.056691	2.089178	0.364627	0.000000	0.000000	0.000000
3.172503	1.458935	3.160889	0.000000	0.000000	0.000000
3.279951	1.474202	3.911044	0.000000	0.000000	0.000000
3.352448	1.595580	4.579029	0.000000	0.000000	0.000000
3.317262	1.768543	3.450737	0.000000	0.000000	0.000000
2.959293	1.705018	1.574072	0.000000	0.000000	0.000000
3.293467	1.729249	2.997312	0.000000	0.000000	0.000000
3.175922	1.379985	3.902909	0.000000	0.000000	0.000000
3.161149	1.827075	0.922947	0.000000	0.000000	0.000000
2.869328	1.728866	2.381103	0.000000	0.000000	0.000000
3.294879	1.983385	3.436489	0.000000	0.000000	0.000000
3.286180	2.142804	4.541038	0.000000	0.000000	0.000000
3.161294	1.646205	1.683579	0.000000	0.000000	0.000000
3.075064	1.378824	4.122963	0.000000	0.000000	0.000000
3.062170	2.001791	0.148205	0.000000	0.000000	0.000000
3.071492	1.732654	0.886044	0.000000	0.000000	0.000000
3.284680	2.213786	5.417122	0.000000	0.000000	0.000000
3.171638	1.871099	0.972778	0.000000	0.000000	0.000000
3.287803	1.718662	2.910906	0.000000	0.000000	0.000000
3.088922	2.226261	1.681731	0.000000	0.000000	0.000000
3.160974	1.827075	0.921306	0.000000	0.000000	0.000000
3.056861	2.089178	0.365672	0.000000	0.000000	0.000000
3.287803	1.718662	2.910906	0.000000	0.000000	0.000000
3.159762	1.820271	0.924578	0.000000	0.000000	0.000000
3.283506	1.814789	2.726824	0.000000	0.000000	0.000000
3.156985	1.829068	0.880550	0.000000	0.000000	0.000000
3.651354	1.577119	16.026132	0.000000	0.000000	0.000000
3.075276	1.388627	4.009501	0.000000	0.000000	0.000000
2.870139	2.001791	0.593431	0.000000	0.000000	0.000000
3.162393	1.476036	2.979336	0.000000	0.000000	0.000000
3.290061	1.457101	4.160426	0.000000	0.000000	0.000000
3.267250	1.719124	2.547658	0.000000	0.000000	0.000000
3.286335	1.797836	2.784862	0.000000	0.000000	0.000000
3.293467	1.729249	2.997312	0.000000	0.000000	0.000000
3.294068	1.710461	3.046597	0.000000	0.000000	0.000000
3.088922	2.259779	2.071230	0.000000	0.000000	0.000000
3.075057	1.863856	0.305679	0.000000	0.000000	0.000000
3.047765	1.818543	0.427740	0.000000	0.000000	0.000000
3.280882	1.818543	2.674792	0.000000	0.000000	0.000000
3.369569	1.712207	4.757490	0.000000	0.000000	0.000000
3.360195	1.725142	4.504942	0.000000	0.000000	0.000000
3.046567	2.308114	2.235475	0.000000	0.000000	0.000000
3.281933	1.629799	3.089939	0.000000	0.000000	0.000000
3.279669	1.622019	3.086333	0.000000	0.000000	0.000000
3.659140	1.615758	16.573686	0.000000	0.000000	0.000000
3.161294	1.646205	1.683579	0.000000	0.000000	0.000000
3.290010	1.974078	3.268640	0.000000	0.000000	0.000000
3.288671	1.872068	2.890119	0.000000	0.000000	0.000000
3.171638	1.966320	1.053320	0.000000	0.000000	0.000000
3.161294	1.646205	1.683579	0.000000	0.000000	0.000000
3.286335	1.797836	2.784862	0.000000	0.000000	0.000000
3.056691	1.775798	0.638064	0.000000	0.000000	0.000000
3.317262	2.081923	4.776694	0.000000	0.000000	0.000000
2.957937	1.355660	5.659647	0.000000	0.000000	0.000000
3.076419	1.728183	0.914974	0.000000	0.000000	0.000000
3.156619	1.829068	0.877244	0.000000	0.000000	0.000000
3.172004	1.871099	0.976863	0.000000	0.000000	0.000000
3.283506	1.814789	2.726824	0.000000	0.000000	0.000000
3.042484	2.308114	2.195578	0.000000	0.000000	0.000000
3.048635	1.818543	0.427786	0.000000	0.000000	0.000000
3.160424	1.646205	1.678532	0.000000	0.000000	0.000000
3.280882	1.818543	2.674792	0.000000	0.000000	0.000000
3.156985	1.829068	0.880550	0.000000	0.000000	0.000000
2.860414	1.692284	2.894885	0.000000	0.000000	0.000000
3.065775	2.125760	0.617144	0.000000	0.000000	0.000000
2.976981	1.660126	1.833257	0.000000	0.000000	0.000000
3.285127	1.837366	2.769914	0.000000	0.000000	0.000000
3.067540	1.719124	0.971293	0.000000	0.000000	0.000000
3.261880	2.001791	2.767409	0.000000	0.000000	0.000000
3.290010	1.862689	2.903254	0.000000	0.000000	0.000000
3.075057	1.975245	0.186498	0.000000	0.000000	0.000000
2.870139	2.001791	0.593431	0.000000	0.000000	0.000000
3.175922	1.379985	3.902909	0.000000	0.000000	0.000000
3.078445	1.817050	0.470616	0.000000	0.000000	0.000000
2.692341	1.867077	4.225473	0.000000	0.000000	0.000000
3.160974	1.827075	0.921306	0.000000	0.000000	0.000000
3.161149	1.827075	0.922947	0.000000	0.000000	0.000000
3.175016	1.718662	1.397982	0.000000	0.000000	0.000000
3.284426	1.966320	3.098469	0.000000	0.000000	0.000000
3.175922	1.379985	3.902909	0.000000	0.000000	0.000000
3.290329	1.974078	3.276314	0.000000	0.000000	0.000000
3.062170	2.001791	0.148205	0.000000	0.000000	0.000000
3.075057	1.863856	0.305679	0.000000	0.000000	0.000000
3.056861	2.089178	0.365672	0.000000	0.000000	0.000000
3.288671	1.872068	2.890119	0.000000	0.000000	0.000000
3.161149	1.827075	0.922947	0.000000	0.000000	0.000000
3.293467	1.729249	2.997312	0.000000	0.000000	0.000000
3.075057	1.821102	0.447083	0.000000	0.000000	0.000000
3.159762	1.863025	0.854051	0.000000	0.000000	0.000000
3.056691	0.739151	12.381157	0.000000	0.000000	0.000000
4.208245	2.130768	81.204223	0.000000	0.000000	0.000000
3.360195	1.714146	4.512356	0.000000	0.000000	0.000000
3.156985	1.840064	0.859650	0.000000	0.000000	0.000000
2.963223	1.705018	1.540699	0.000000	0.000000	0.000000
3.157044	1.755140	1.102696	0.000000	0.000000	0.000000
3.161294	1.646205	1.683579	0.000000	0.000000	0.000000
3.047765	1.818543	0.427740	0.000000	0.000000	0.000000
3.042484	1.498698	2.988777	0.000000	0.000000	0.000000
3.258223	2.380402	7.689531	0.000000	0.000000	0.000000
3.071492	1.732654	0.886044	0.000000	0.000000	0.000000
3.047765	1.818543	0.427740	0.000000	0.000000	0.000000
3.267250	1.721826	2.540830	0.000000	0.000000	0.000000
3.361194	1.795133	4.552950	0.000000	0.000000	0.000000
2.738424	1.818543	3.741808	0.000000	0.000000	0.000000
3.274366	1.492317	3.719158	0.000000	0.000000	0.000000
3.156985	1.842395	0.855640	0.000000	0.000000	0.000000
3.193836	2.246451	3.632457	0.000000	0.000000	0.000000
2.898916	1.245725	8.322700	0.000000	0.000000	0.000000
3.142861	2.003584	0.801158	0.000000	0.000000	0.000000
3.075057	1.863856	0.305679	0.000000	0.000000	0.000000
3.065775	2.125760	0.617144	0.000000	0.000000	0.000000
3.071310	1.975245	0.167356	0.000000	0.000000	0.000000
3.293756	1.862689	2.985298	0.000000	0.000000	0.000000
3.078445	1.817050	0.470616	0.000000	0.000000	0.000000
3.067540	1.719124	0.971293	0.000000	0.000000	0.000000
2.870139	1.964870	0.708337	0.000000	0.000000	0.000000
3.284426	2.003241	3.295026	0.000000	0.000000	0.000000
3.048635	1.818543	0.427786	0.000000	0.000000	0.000000
3.056691	1.775798	0.638064	0.000000	0.000000	0.000000
3.161294	1.636591	1.743609	0.000000	0.000000	0.000000
2.505717	1.872639	9.090505	0.000000	0.000000	0.000000
3.047765	1.702881	1.107677	0.000000	0.000000	0.000000
3.172004	1.871099	0.976863	0.000000	0.000000	0.000000
3.175016	1.718951	1.396718	0.000000	0.000000	0.000000
3.071492	2.057827	0.335680	0.000000	0.000000	0.000000
4.278588	1.841256	84.125365	0.000000	0.000000	0.000000
3.280882	1.829589	2.678297	0.000000	0.000000	0.000000
3.285127	1.479432	3.945830	0.000000	0.000000	0.000000
3.062170	2.004540	0.151943	0.000000	0.000000	0.000000
3.161294	1.646205	1.683579	0.000000	0.000000	0.000000
2.976981	1.660126	1.833257	0.000000	0.000000	0.000000
3.022949	1.821102	0.438100	0.000000	0.000000	0.000000
3.193836	2.246451	3.632457	0.000000	0.000000	0.000000
3.049713	1.727796	0.932054	0.000000	0.000000	0.000000
3.074471	1.818929	0.454326	0.000000	0.000000	0.000000
3.283506	1.815077	2.726860	0.000000	0.000000	0.000000
3.161149	1.826787	0.923530	0.000000	0.000000	0.000000
3.156985	1.840064	0.859650	0.000000	0.000000	0.000000
3.056861	2.089178	0.365672	0.000000	0.000000	0.000000
3.160974	1.827075	0.921306	0.000000	0.000000	0.000000
3.159762	1.863025	0.854051	0.000000	0.000000	0.000000
3.063859	1.492317	2.935634	0.000000	0.000000	0.000000
3.267198	1.751002	2.476902	0.000000	0.000000	0.000000
3.175016	1.731224	1.344594	0.000000	0.000000	0.000000
3.156985	1.816506	0.908384	0.000000	0.000000	0.000000
3.156985	1.840064	0.859650	0.000000	0.000000	0.000000
3.160424	1.646205	1.678532	0.000000	0.000000	0.000000
3.290329	1.925204	3.067646	0.000000	0.000000	0.000000
2.928541	2.030825	0.157098	0.000000	0.000000	0.000000
3.056861	1.655817	1.443380	0.000000	0.000000	0.000000
2.976981	2.093486	0.131304	0.000000	0.000000	0.000000
3.261205	1.705084	2.488423	0.000000	0.000000	0.000000
3.294142	2.001791	3.524993	0.000000	0.000000	0.000000
3.048124	1.816682	0.436116	0.000000	0.000000	0.000000
3.074698	1.952042	0.177867	0.000000	0.000000	0.000000
3.156985	1.842395	0.855640	0.000000	0.000000	0.000000
3.067540	2.146259	0.763437	0.000000	0.000000	0.000000
3.065775	1.654579	1.434705	0.000000	0.000000	0.000000
3.161294	2.117386	1.650220	0.000000	0.000000	0.000000
2.987927	1.818543	0.561378	0.000000	0.000000	0.000000
2.731875	1.827075	3.788118	0.000000	0.000000	0.000000
2.972729	1.821102	0.622136	0.000000	0.000000	0.000000
3.288671	1.553748	3.557164	0.000000	0.000000	0.000000
3.280882	1.818543	2.674792	0.000000	0.000000	0.000000
3.251205	1.818543	2.124069	0.000000	0.000000	0.000000
3.075057	1.973675	0.185474	0.000000	0.000000	0.000000
3.042484	2.309684	2.217272	0.000000	0.000000	0.000000
3.060789	2.001939	0.141873	0.000000	0.000000	0.000000
3.144242	2.003435	0.816520	0.000000	0.000000	0.000000
3.078445	1.817050	0.470616	0.000000	0.000000	0.000000
3.156985	1.840064	0.859650	0.000000	0.000000	0.000000
4.161847	1.818929	66.479237	0.000000	0.000000	0.000000
3.049713	1.727796	0.932054	0.000000	0.000000	0.000000
3.097208	1.821102	0.515073	0.000000	0.000000	0.000000
3.065356	2.146259	0.745778	0.000000	0.000000	0.000000
2.890658	1.818543	1.325135	0.000000	0.000000	0.000000
3.165564	2.183893	2.325413	0.000000	0.000000	0.000000
3.081915	1.818543	0.473633	0.000000	0.000000	0.000000
3.244346	1.973675	2.267904	0.000000	0.000000	0.000000
3.022949	1.544320	2.635652	0.000000	0.000000	0.000000
3.288671	1.830530	2.838891	0.000000	0.000000	0.000000
2.856253	1.813855	1.785483	0.000000	0.000000	0.000000
3.174860	1.978090	1.126691	0.000000	0.000000	0.000000
3.060729	2.089178	0.390029	0.000000	0.000000	0.000000
3.157426	1.646205	1.661638	0.000000	0.000000	0.000000
3.156985	1.840064	0.859650	0.000000	0.000000	0.000000
3.280882	1.818543	2.674792	0.000000	0.000000	0.000000
3.161149	1.826787	0.923530	0.000000	0.000000	0.000000
3.048124	1.816682	0.436116	0.000000	0.000000	0.000000
3.089772	1.637457	1.544256	0.000000	0.000000	0.000000
3.161294	2.124893	1.709033	0.000000	0.000000	0.000000
2.934137	1.978115	0.193729	0.000000	0.000000	0.000000
2.027486	2.027955	24.372149	0.000000	0.000000	0.000000
2.976981	1.653600	1.894796	0.000000	0.000000	0.000000
3.057910	2.094465	0.396022	0.000000	0.000000	0.000000
3.062170	2.004540	0.151943	0.000000	0.000000	0.000000
2.987927	1.818543	0.561378	0.000000	0.000000	0.000000
3.060789	2.856666	19.320493	0.000000	0.000000	0.000000
3.144242	2.003435	0.816520	0.000000	0.000000	0.000000
3.071492	1.838159	0.376251	0.000000	0.000000	0.000000
3.156985	2.059731	1.212848	0.000000	0.000000	0.000000
3.056861	1.965581	0.102429	0.000000	0.000000	0.000000
3.071310	2.098842	0.509801	0.000000	0.000000	0.000000
2.987927	1.818543	0.561378	0.000000	0.000000	0.000000
2.094391	2.030825	21.611662	0.000000	0.000000	0.000000
3.023231	1.705652	1.163449	0.000000	0.000000	0.000000
3.047483	1.818331	0.428686	0.000000	0.000000	0.000000
3.063787	1.371247	4.285251	0.000000	0.000000	0.000000
3.075129	1.932090	0.187764	0.000000	0.000000	0.000000
3.060789	1.886519	0.209595	0.000000	0.000000	0.000000
3.172004	1.986519	1.112560	0.000000	0.000000	0.000000
3.065775	2.125760	0.617144	0.000000	0.000000	0.000000
2.940220	2.309684	1.627328	0.000000	0.000000	0.000000
2.972282	2.014582	0.023739	0.000000	0.000000	0.000000
3.079757	2.118408	0.685931	0.000000	0.000000	0.000000
3.050594	1.705956	1.079913	0.000000	0.000000	0.000000
3.158824	1.798125	0.972200	0.000000	0.000000	0.000000
2.942464	1.824373	0.799575	0.000000	0.000000	0.000000
3.018527	1.948771	0.037403	0.000000	0.000000	0.000000
3.078445	1.725262	0.933911	0.000000	0.000000	0.000000
3.049713	1.819584	0.423312	0.000000	0.000000	0.000000
3.054047	1.718951	0.984533	0.000000	0.000000	0.000000
3.169604	1.818543	1.021952	0.000000	0.000000	0.000000
2.868620	1.964870	0.723141	0.000000	0.000000	0.000000
3.075991	1.818929	0.457611	0.000000	0.000000	0.000000
3.062170	1.835552	0.368413	0.000000	0.000000	0.000000
3.156985	2.009052	0.989166	0.000000	0.000000	0.000000
3.319769	1.766138	3.508086	0.000000	0.000000	0.000000
3.144242	2.013095	0.847569	0.000000	0.000000	0.000000
3.023781	2.146259	0.480980	0.000000	0.000000	0.000000
3.064806	1.705652	1.062306	0.000000	0.000000	0.000000
3.081915	1.817358	0.478167	0.000000	0.000000	0.000000
3.161149	1.827972	0.921147	0.000000	0.000000	0.000000
3.097208	1.965142	0.312868	0.000000	0.000000	0.000000
3.071492	1.838159	0.376251	0.000000	0.000000	0.000000
3.071310	2.098842	0.509801	0.000000	0.000000	0.000000
2.972282	2.014582	0.023739	0.000000	0.000000	0.000000
3.463773	1.816682	7.976527	0.000000	0.000000	0.000000
2.934137	1.978115	0.193729	0.000000	0.000000	0.000000
3.047483	1.818331	0.428686	0.000000	0.000000	0.000000
3.075991	1.818929	0.457611	0.000000	0.000000	0.000000
2.976981	1.653600	1.894796	0.000000	0.000000	0.000000
3.089772	1.637457	1.544256	0.000000	0.000000	0.000000
3.144242	1.972997	0.739689	0.000000	0.000000	0.000000
3.244346	2.004113	2.408610	0.000000	0.000000	0.000000
3.075129	1.932090	0.187764	0.000000	0.000000	0.000000
2.890658	1.818543	1.325135	0.000000	0.000000	0.000000
2.942464	1.824373	0.799575	0.000000	0.000000	0.000000
3.056861	1.965581	0.102429	0.000000	0.000000	0.000000
3.067761	1.798125	0.532379	0.000000	0.000000	0.000000
3.090749	2.094465	0.646896	0.000000	0.000000	0.000000
3.060729	1.835782	0.365514	0.000000	0.000000	0.000000
3.133454	2.088948	1.070682	0.000000	0.000000	0.000000
3.068088	1.986519	0.159952	0.000000	0.000000	0.000000
3.164705	1.511682	2.680618	0.000000	0.000000	0.000000
3.062170	2.004540	0.151943	0.000000	0.000000	0.000000
3.156985	2.009052	0.989166	0.000000	0.000000	0.000000
