0.909770,0.909770,1.000000,1.000000,1.000000,1.000000,1.000000,1.133394,1.262989,1.457295,1.554448,2.000000,2.274425,2.368825,3.879784,4.177579,4.857650,5.000000,5.224415,16.307854,
1.404299,1.602510,1.607957,2.000000,2.000000,2.000000,2.146376,2.265645,2.508390,2.536655,2.536655,2.548237,2.688006,2.746766,3.925631,4.000000,5.073310,7.950449,8.551274,11.377888,
4.038240,4.038240,4.038240,4.214592,5.047800,5.268240,5.487636,6.321888,6.393880,7.247676,7.483140,8.231454,9.000000,9.219420,9.774570,9.977520,11.224710,16.040320,21.863196,104.840443,
2.960813,2.970538,3.000000,3.015311,4.000000,4.000000,4.000000,4.175046,5.000000,5.676385,6.030622,6.366450,7.190357,14.000000,15.000000,17.580052,18.000000,32.226060,38.054444,119.930751,
9.000000,10.000000,10.128048,10.200504,10.452394,10.810624,11.491392,12.000000,13.000000,14.000000,14.180978,14.741760,14.770070,16.010358,16.215936,19.655680,26.273408,32.112640,35.026166,199.385820,
4.000000,4.017006,4.240173,6.000000,8.446334,9.000000,9.373014,10.000000,10.000000,11.173932,12.532092,15.000000,17.000000,19.000000,19.953450,23.000000,33.000000,39.000000,46.000000,105.763806,
0.417430,0.459173,0.459173,0.462912,0.485763,0.494767,0.524790,0.542659,0.578640,0.626145,0.671177,0.676230,1.000000,1.000000,1.065196,1.272258,1.911184,2.332473,4.485625,5.000000,
2.058336,2.085040,2.189292,2.446070,2.446070,3.000000,3.430560,6.175008,6.576922,7.547232,8.919456,13.000000,13.722240,16.000000,17.926439,18.525024,19.211136,21.000000,34.991712,120.041760,
3.389532,3.493518,3.645516,3.910320,4.000000,5.000000,5.207880,5.304933,5.519376,6.000000,6.249456,9.000000,10.000000,10.000000,11.000000,11.000000,16.000000,16.277235,55.552712,57.330398,
8.000000,9.786120,10.000000,10.638838,11.476873,16.000000,16.661008,16.732013,17.000000,25.235940,27.000000,31.000000,34.068519,35.321959,36.191483,49.151584,57.000000,130.000000,223.922490,273.271684,
2.726562,2.726562,2.833376,2.833376,2.833376,3.000000,3.269280,4.000000,4.000000,4.000000,5.000000,5.000000,5.132352,5.833573,6.000000,7.000000,10.886318,15.329460,18.170036,37.682083,
19.000000,19.000000,20.000000,20.178822,21.000000,22.000000,23.632500,24.000000,24.000000,28.000000,29.000000,29.000000,30.000000,31.000000,31.449256,38.607736,45.325000,57.000000,65.342500,90.297514,
4.000000,4.000000,4.000000,4.000000,4.175775,4.322472,4.789280,4.967500,5.000000,5.148625,6.031675,6.031675,7.000000,7.000000,7.409952,8.000000,11.641880,17.167075,36.414900,236.344779,
14.264488,15.617894,15.937471,17.000000,18.000000,19.635739,20.000000,23.000000,23.000000,28.000000,31.000000,39.509706,44.000000,44.854128,46.000000,46.000000,47.926841,51.943152,76.653508,213.442128,
5.051321,5.146647,5.326543,5.366852,6.266487,6.470535,7.178193,7.486032,8.178193,11.797577,12.000000,12.272470,14.467877,17.000000,17.136235,22.450719,29.000000,34.000000,35.169744,76.499796,
7.022904,7.238188,7.272992,8.463132,8.778630,9.000000,9.091240,9.566524,10.909488,11.119598,12.630138,13.045260,14.349786,15.909670,17.393680,23.673110,37.728646,39.000000,64.000000,224.808871,
12.000000,12.000000,12.000000,12.008630,12.311856,12.665149,13.000000,14.000000,14.000000,14.036100,14.849562,15.000000,16.793689,17.659750,18.726460,22.707122,25.456392,39.243791,56.179380,986.080888,
0.444459,0.505232,0.507660,0.509033,0.516635,0.676880,0.793936,1.000000,1.000000,1.000000,1.000000,1.275119,1.876576,2.000000,2.074142,2.173821,3.000000,9.149431,20.000000,24.516635,
0.554868,0.637920,0.694728,0.698219,0.717660,0.877140,0.989935,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.000000,1.196100,1.355580,1.355580,3.391690,3.981033,9.239220,
7.000000,7.073970,7.094505,7.147496,7.423050,7.798754,9.000000,10.000000,10.000000,10.000000,11.000000,13.000000,13.000000,13.507520,14.000000,21.000000,37.000000,46.444175,59.335750,75.722582,
9.289410,9.620047,10.000000,11.000000,12.000000,12.000000,12.447050,13.000000,13.000000,14.000000,14.000000,15.000000,17.000000,17.682493,18.000000,19.000000,21.000000,23.000000,34.100280,55.503464,
5.278182,5.351010,5.928592,5.963653,6.039966,6.064747,6.090210,6.496224,6.733818,6.902238,7.036740,7.481694,8.517558,9.650571,10.150350,10.745573,14.601528,22.550685,32.236719,534.338212,
8.000000,9.000000,10.000000,10.000000,10.000000,11.000000,11.000000,12.000000,13.254970,14.000000,15.121735,15.765750,16.000000,16.153150,20.945945,24.666655,24.765865,26.000000,37.253476,136.561073,
7.802456,8.000000,8.261424,8.980971,10.542879,10.542879,10.542879,11.714310,12.000000,13.000000,14.302143,14.495264,18.000000,20.695281,22.257189,26.000000,31.000000,62.220791,253.393612,498.880559,
5.324526,5.335733,5.357261,5.453137,6.000000,6.000000,6.286378,6.657026,7.506165,8.006576,8.082486,10.261025,12.009864,13.470810,19.000000,20.490270,23.018906,23.519317,62.223218,94.602234,
17.419965,18.797284,20.572201,21.204716,21.226175,22.315839,28.867598,28.867598,29.284860,43.168361,47.917434,48.709408,53.245200,57.238590,61.897545,72.157316,110.376110,119.136135,177.838611,985.810470,
6.930968,7.338672,8.000000,8.000000,9.000000,9.000000,9.000000,9.373452,9.377192,10.000000,11.000000,12.000000,13.000000,13.454232,15.270441,18.000000,22.000000,24.000000,28.125294,117.462578,
4.174601,4.243540,4.667894,4.667894,4.744860,4.744860,4.744860,4.959600,5.686640,5.693832,6.752885,6.752885,8.952216,9.000000,9.919200,10.731389,11.572400,19.928412,20.639242,244.521812,
9.502025,9.865705,10.000000,10.580755,10.946800,11.000000,11.466515,12.000000,12.000000,13.570095,15.893455,18.000000,18.954909,19.000000,19.299666,24.649741,27.289257,29.025456,31.629450,68.324988,
4.711224,5.000000,5.000000,5.000000,5.321555,5.405100,5.599700,5.629444,5.962375,6.393586,7.567140,7.567140,7.567140,8.076384,9.729180,12.433837,15.345023,19.000000,67.539380,263.163746,
7.000000,7.000000,8.000000,8.036774,9.000000,9.360620,9.507887,10.227335,11.000000,13.000000,14.000000,14.000000,14.000000,19.403792,21.000000,25.000000,32.535858,36.458780,37.943728,41.000000,
10.700120,11.358630,11.770132,12.115872,12.407589,13.000000,13.013014,13.375150,14.000000,14.445162,14.766219,15.008977,17.000000,20.000000,21.400240,24.709097,34.061409,37.000000,37.203495,397.038424,
7.105176,7.105176,7.455460,7.499908,7.894640,8.000000,8.000000,8.684104,8.767240,10.657764,11.052496,11.447228,12.625664,14.605084,17.368208,27.559268,28.771500,38.289004,97.958441,121.759928,
8.431148,9.000000,9.000000,11.000000,11.156484,11.877808,13.000000,15.000000,15.804884,16.250144,17.000000,17.859654,20.000000,20.000000,23.583741,23.625936,29.166728,33.000000,37.300554,38.448646,
6.000000,6.000000,6.000000,6.165986,6.366955,6.371508,7.850183,9.000000,10.000000,10.537494,11.000000,12.000000,13.000000,15.193596,18.000000,19.641559,22.000000,28.000000,39.909848,59.606065,
2.289185,2.416219,2.521272,2.609607,2.688686,2.846844,2.942717,2.968615,3.000000,3.000000,3.000000,3.000000,3.030976,3.432379,4.000000,4.000000,5.000000,7.420212,10.119378,47.094267,
10.946040,11.141817,11.653194,12.000000,12.266520,12.405512,13.493172,15.000000,15.863447,17.268262,17.786454,18.000000,18.252382,19.013106,22.939035,26.265086,32.453931,42.668444,51.000000,424.537472,
3.000000,3.000000,3.000000,3.000000,3.000000,3.009584,3.222792,5.000000,5.000000,5.000000,6.000000,7.000000,7.000000,7.000000,9.000000,9.086256,16.137828,16.641840,21.971974,42.000000,
4.642573,4.971642,5.185181,6.179976,6.317790,6.805275,7.209972,9.000000,9.000000,10.000000,10.000000,10.233678,10.272211,11.000000,13.182640,14.333258,19.000000,29.311758,35.378175,46.260544,
1.371497,1.440322,1.495719,1.606513,1.720161,1.939013,1.995266,2.534400,3.000000,3.000000,3.643166,4.669325,6.104762,7.211200,7.597359,8.565544,10.000000,14.000000,15.236465,16.722355,
5.000000,6.000000,6.000000,6.000000,6.000000,6.000000,6.955500,7.000000,8.000000,8.052102,10.000000,10.000000,14.000000,15.000000,16.000000,18.347775,19.000000,20.937326,24.926264,32.525492,
1.319800,1.381280,1.395940,1.439250,1.446819,1.709877,1.727100,1.762031,1.871025,1.972935,2.000000,3.000000,3.022425,3.419754,3.681792,3.908545,8.635500,9.786900,11.972935,26.500770,
4.707481,5.010409,5.025384,5.354973,6.224001,6.716385,7.000000,7.139555,7.142765,7.895970,8.144729,8.367239,9.780573,16.062594,21.556681,23.000000,34.489609,55.913820,57.000000,60.387041,
10.036274,10.582392,10.582392,10.582392,10.959792,13.227990,13.699740,14.380586,16.439688,16.755454,18.987551,19.609890,21.570879,23.974545,25.614771,26.146520,35.489455,42.034496,56.853921,281.734258,
3.157791,3.211755,3.661570,4.615233,4.646689,4.961594,5.492355,5.494371,5.574950,5.658790,5.907820,6.158095,6.324530,8.258838,8.258838,10.202094,11.741570,14.574420,20.232962,30.070470,
6.971640,7.115430,7.589792,8.326462,8.668804,8.714550,8.775697,9.000000,9.250059,9.411714,12.000000,12.000000,13.137238,13.943280,15.747337,18.000000,21.365247,22.000000,24.231258,246.465413,
13.000000,14.000000,14.131247,15.000000,15.113436,15.422798,15.586213,16.000000,18.000000,23.421249,25.000000,25.000000,27.000000,35.633660,40.910042,41.000000,50.000000,89.589635,97.835636,340.838755,
11.000000,11.000000,11.000000,12.647475,13.000000,13.381149,14.085420,14.333805,15.493962,16.016031,16.305744,17.000000,18.567571,19.387827,20.423859,21.832401,28.071134,35.000000,48.861174,442.464410,
1.362343,1.449617,1.449617,1.449617,1.503909,1.561126,1.561126,1.671030,1.731774,1.868493,1.895653,2.000000,2.169091,2.572451,3.098964,3.450844,3.456779,6.881523,16.903555,18.287476,
2.475814,2.598723,2.667780,3.464964,3.464964,3.596274,3.704702,3.753711,3.853460,3.853460,3.909180,4.464964,4.836994,5.634403,6.075678,7.558710,9.681778,10.991114,19.797728,21.728496,
1.808625,1.921335,1.921335,1.921335,2.216483,2.231064,2.231064,2.438085,2.478960,2.737335,3.100500,3.222648,3.460600,4.650750,4.957920,5.123560,5.205816,6.776518,16.635124,21.215567,
12.196565,12.535864,14.000000,15.000000,15.182236,15.183947,16.000000,19.926601,20.000000,22.000000,24.182236,26.000000,27.767475,32.000000,37.302079,40.920372,58.000000,86.547479,87.561970,101.211322,
6.313900,6.522648,6.807375,6.948290,7.563750,7.563750,8.048936,8.320125,8.839460,9.063626,11.000000,11.345625,11.365020,11.510271,11.996410,14.000000,26.518380,32.311304,56.728125,249.899726,
2.306640,2.442541,2.524179,3.069390,3.750494,4.284633,4.366450,4.773356,6.000000,6.113030,6.113030,6.295200,6.549675,7.191930,7.578960,7.859610,13.229176,16.624720,21.728393,44.745721,
5.394313,5.769530,6.000000,6.375217,7.000000,7.000000,7.000000,7.809570,8.273660,10.000000,10.000000,10.000000,10.375217,11.000000,11.000000,11.127159,12.000000,12.438109,15.619140,150.222447,
4.858916,5.000000,5.824780,6.320818,6.720900,6.824676,7.168960,7.168960,9.055730,9.588420,9.857320,12.222432,12.251870,16.130160,17.000000,17.578770,19.966164,29.123900,31.171992,164.193243,
3.000000,3.000000,3.000000,3.171740,3.290133,3.352168,3.483701,4.000000,4.012680,4.717888,5.861977,6.000000,7.235379,7.989643,9.379195,10.031700,10.783916,16.478457,18.490413,44.294335,
4.634010,6.267967,6.512570,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.000000,8.154467,8.154467,15.174918,16.000000,16.151313,19.480199,24.409964,24.922730,
8.000000,8.740722,9.000000,9.834599,10.000000,10.000000,10.128640,12.000000,12.000000,12.000000,13.033500,13.320578,14.577944,15.000000,18.000000,18.329951,29.043040,38.029343,43.000000,104.728722,
15.607932,16.000000,16.236257,16.405921,17.000000,17.142066,18.253892,20.481339,20.755749,23.152818,23.575675,25.000000,26.186826,27.646965,32.057748,35.581284,52.539087,58.560297,78.560478,1474.696026,
4.700160,4.729005,5.254450,5.519436,5.726916,6.830785,7.000000,8.000000,9.000000,9.998399,10.508900,11.000000,11.578919,13.000000,13.000000,15.000000,19.000000,19.089720,24.687214,185.781461,
5.485100,5.485100,5.923908,6.000000,6.235676,6.257258,6.696066,6.761844,7.000000,8.337352,8.459532,8.995564,10.000000,10.000000,10.970200,13.383644,16.455300,74.144480,78.551068,100.852276,
2.864652,3.002739,3.046180,3.137476,3.314088,3.590262,3.683124,4.280697,4.418784,4.601088,4.645795,5.243956,5.532708,6.319500,7.078475,9.009046,11.875482,13.946787,20.232264,28.029764,
0.325801,0.325801,0.418887,0.418887,0.438936,0.465430,0.471406,0.651602,0.731560,0.893910,0.953777,0.983301,1.000000,1.000000,1.000000,1.000000,1.237301,1.251474,13.086707,19.009357,
1.041825,1.042842,1.065012,1.230636,1.371576,1.407684,1.442490,1.495299,1.722036,1.845954,1.865539,1.940190,2.127191,2.477299,3.157066,3.171405,3.665050,3.874581,3.874581,13.091002,
2.914104,2.914104,3.156946,3.286728,3.582189,3.642630,3.651920,4.747496,4.776252,5.477880,5.581173,5.902995,5.970315,8.000000,8.000000,8.013786,9.519675,10.122816,11.111759,63.861846,
6.260012,7.146751,7.447345,7.458073,8.131112,8.179822,8.499006,8.901571,8.988175,9.000000,10.345069,11.000000,11.452992,11.547984,12.499419,12.750899,14.194397,15.000000,57.374394,67.702252,
10.142130,10.409136,12.127280,13.000000,13.000000,13.000000,14.000000,14.619384,14.875124,16.000000,16.715250,22.000000,22.732740,22.732740,25.000000,31.000000,67.484265,86.919300,148.175726,598.839418,
9.000000,10.000000,10.116661,10.223200,10.331713,11.000000,11.794420,12.000000,13.553693,13.855247,17.048204,17.295316,27.000000,28.000000,32.488090,41.260489,42.000000,47.588420,61.572800,333.156642,
2.000000,2.097408,2.147110,2.147110,2.349568,2.446976,2.621760,3.599900,3.845248,4.000000,4.000000,4.719168,5.000000,6.174784,6.467008,8.000000,8.860545,13.057155,18.365472,23.079421,
2.000000,2.007200,2.242480,2.329378,2.486120,2.803100,2.803100,2.841280,2.841280,3.083410,3.196440,3.321852,4.000000,6.037720,6.392880,8.140704,8.168680,11.720280,13.174570,80.819666,
5.000000,5.060520,6.072624,6.578676,7.030188,7.590780,9.000000,10.000000,10.840365,11.000000,11.195268,15.000000,17.000000,18.000000,37.000000,42.000000,48.000000,67.555626,97.000000,246.026463,
11.000000,11.484866,11.517350,12.846275,13.405360,14.000000,15.000000,15.000000,16.000000,19.000000,19.213360,20.000000,22.000000,23.214875,24.000000,34.000000,40.626643,41.000000,90.663525,262.455949,
6.159448,6.423802,6.463161,6.656040,6.697807,6.882645,7.306182,7.623679,8.430210,9.891522,10.094546,10.575095,12.388761,12.610809,16.579413,16.977191,29.131192,32.045589,61.078638,110.237300,
3.292284,3.639747,3.703729,4.000000,4.000000,4.175164,4.473390,4.473390,4.771616,5.000000,5.368068,5.650824,5.666294,9.795573,10.123581,11.630456,12.755984,16.000000,40.858712,49.425940,
4.412973,4.705988,4.717320,4.725370,4.771688,4.967496,4.967496,5.119946,5.189052,5.714414,6.209370,6.386698,7.547712,7.733564,8.208664,8.279160,8.386532,10.664040,14.458645,42.511193,
1.000000,1.000920,1.000920,1.000920,1.101012,1.134343,1.342729,1.359456,1.409940,1.501380,1.501380,1.576096,1.576096,1.695220,2.679728,3.142589,3.246265,4.000000,5.505060,7.514632,
9.000000,9.000000,9.000000,9.000000,10.754432,11.188651,12.449287,13.000000,20.000000,20.320557,24.000000,25.000000,36.000000,51.000000,52.000000,62.727413,86.000000,145.212358,191.228240,661.625987,
9.000000,9.000000,10.000000,10.000000,10.000000,10.000000,11.000000,11.000000,11.000000,12.000000,12.000000,12.000000,12.208172,13.000000,13.691140,16.602540,17.000000,20.000000,31.909812,39.271028,
4.146446,4.218234,4.273510,4.421670,5.083771,5.192550,5.218234,5.373312,6.429069,6.436468,8.325050,9.000000,9.000000,10.000000,10.433400,11.218234,12.123175,20.177258,29.208457,39.667233,
13.000000,14.000000,15.000000,15.390780,16.000000,16.000000,16.000000,19.751501,20.000000,21.000000,21.686733,22.777553,23.000000,24.699397,27.000000,30.082094,35.261876,53.704367,64.455468,77.178132,
20.000000,20.000000,20.992972,24.932540,24.932540,25.675347,26.000000,31.496486,43.162638,44.000000,64.496486,64.774913,70.726282,80.000000,86.000000,93.000000,95.330300,179.000000,263.898943,1027.402351,
15.000000,15.000000,15.000000,16.000000,17.000000,18.000000,18.000000,19.302309,20.000000,20.000000,21.000000,23.077442,24.230718,25.000000,27.206272,28.000000,30.000000,40.000000,55.799312,139.306900,
4.808595,4.811250,4.811250,5.000000,5.449741,7.000000,7.698000,7.698000,7.893576,8.339323,8.490500,9.943250,10.000000,10.584750,11.000000,11.547000,11.881966,15.000000,61.335322,67.671536,
1.558782,1.645381,1.694679,1.794366,2.000000,2.000000,2.000000,2.000000,2.292801,2.381252,3.000000,3.289671,3.726113,6.000000,6.000000,9.000000,10.000000,10.865990,20.262776,24.779618,
1.680256,1.912480,1.998885,2.000000,2.163503,2.166921,2.721192,3.107780,3.129997,3.370766,3.611535,3.852304,4.064020,4.397547,4.560939,5.510473,6.454620,12.036067,16.841867,41.346296,
12.577220,14.000000,14.000000,15.835872,16.007380,16.203321,16.590930,17.608118,17.696992,19.253293,20.009225,20.462147,21.000000,21.609963,32.014760,36.469527,50.872909,55.978123,62.708681,590.608176,
0.409570,0.439509,0.439754,0.439902,0.513219,0.526590,0.586012,0.586012,0.628220,0.732515,0.849535,0.879018,1.000000,1.465030,1.476317,1.489320,1.611533,2.439902,6.000000,28.531586,
3.794813,4.000000,4.786681,5.000000,5.712544,6.144215,6.567186,6.783646,6.911707,7.000000,8.250803,8.368285,10.447702,11.808641,14.093716,14.648759,29.440715,33.810240,40.000000,157.053684,
10.000000,10.000000,10.000000,10.000000,10.229734,11.000000,11.000000,12.058472,12.072501,12.255841,13.000000,14.000000,14.000000,15.072501,15.264128,16.096668,19.000000,19.354327,38.622936,54.123641,
5.979094,6.000000,6.325506,6.459614,7.000000,7.087108,7.609756,8.103165,8.305218,8.766619,9.000000,11.000000,11.080422,11.307005,12.000000,16.625588,19.378842,23.688862,40.515825,189.358495,
4.000000,4.117795,4.117795,4.193360,4.193360,4.193360,5.000000,5.032032,5.033216,5.976944,5.976944,6.000000,7.439400,7.925931,9.497049,12.000000,14.000000,17.612112,18.241264,223.675368,
3.878180,3.880200,4.072089,4.524870,5.000000,5.000000,5.235543,5.386750,6.165110,7.950269,9.021900,9.028267,9.049740,10.000000,10.958692,12.630660,12.991903,14.548490,57.000000,108.346212,
6.660202,6.753318,8.209916,9.000000,9.264836,10.000000,11.520366,12.000000,13.241800,14.497127,15.000000,20.000000,20.392372,21.186880,24.284051,30.456140,45.302595,45.458593,95.132418,216.873173,
2.907062,3.000000,3.015320,3.015320,3.043240,3.043240,3.043240,3.115831,3.347564,3.804050,4.000000,4.298227,4.522980,4.564860,5.000000,5.276810,10.803502,17.276810,22.020250,42.579299,
14.451238,15.057335,16.000000,16.395729,17.176478,17.203533,17.511012,18.013582,22.699460,23.787027,23.996572,25.886052,41.124290,42.804696,42.859902,51.235924,62.459920,93.151225,105.197896,791.075162,
2.313020,2.398500,2.449080,2.449080,2.585140,2.585140,2.598375,2.841673,3.140744,3.401500,3.737435,4.081800,4.353920,4.511302,4.898160,5.706090,5.714520,9.599000,10.476620,16.618990,
4.693080,5.000000,5.037408,5.514369,5.747005,6.001769,8.581194,9.000000,9.000000,10.000000,10.270654,10.642458,10.730995,11.000000,12.989118,13.140624,23.291854,36.429380,42.000000,46.000000,
12.000000,12.000000,13.816095,14.000000,15.000000,15.163219,16.000000,16.000000,17.000000,17.280825,18.000000,18.000000,19.000000,21.000000,21.000000,27.000000,28.045541,49.000000,60.163219,60.896246,
2.000000,2.000000,2.000000,2.255130,2.555814,2.856137,3.000000,3.000000,3.160446,3.623499,4.000000,5.000000,5.104655,7.000000,8.000000,9.000000,12.866344,17.000000,21.000000,49.206269,
9.000000,9.165690,9.271953,9.702939,10.000000,10.213620,10.387782,11.234982,11.636778,13.000000,13.277010,14.086626,14.809749,15.831111,19.089315,21.462497,27.000000,35.438775,36.000000,330.114327,
5.088060,5.360058,5.461142,6.075792,6.104044,6.681792,7.103628,7.425968,8.594924,9.187464,9.382144,10.767788,10.801408,15.034032,22.133436,24.000000,40.022411,43.000000,43.502524,161.623129,
5.000000,5.000000,5.000000,5.061466,5.916615,6.000000,6.000000,6.383764,6.829808,7.081595,9.413286,9.856731,10.000000,13.180814,16.299843,17.000000,20.000000,24.506768,29.000000,32.632366,
1.549135,1.549135,1.583644,1.621536,1.621536,1.756664,1.756664,1.863714,1.891792,2.625448,2.676176,2.972816,3.243072,3.243072,3.717924,5.540248,5.591142,13.811924,14.783145,18.514664,
2.128665,2.182300,2.329684,2.405075,2.693889,2.968458,2.970975,3.000000,3.112450,3.197426,3.565900,3.678350,5.073820,6.000000,6.294750,7.273275,8.208337,10.714776,10.752100,11.903167,
12.414448,13.365639,13.659562,14.002098,15.364508,16.309300,16.749156,17.184393,17.820852,18.457311,18.457311,18.994263,19.598502,23.548983,28.004196,30.882488,61.736523,63.717082,110.363478,397.606115,
5.265825,5.536520,5.867780,6.224135,7.000000,7.048672,7.511851,8.274528,8.844180,9.000000,9.015167,10.726240,10.773900,10.930184,11.000000,13.000000,16.670045,17.493170,31.130048,109.401705,
13.728516,17.000000,18.000000,18.503652,19.100544,19.697436,20.294328,22.085004,22.681896,22.761940,23.000000,23.875680,27.457032,27.457032,28.053924,31.038384,33.000000,38.201088,42.181910,292.710637,
5.098780,5.161151,5.247080,5.599984,5.608658,5.758835,6.258354,6.316170,6.373475,6.501320,6.603238,7.552632,8.000000,11.000000,12.632340,13.103621,14.000000,16.043951,32.199805,63.597833,
2.000000,2.000000,2.260008,2.260008,2.611302,2.825010,2.825010,3.225726,3.390012,3.390012,3.955014,4.447200,4.520016,5.085018,5.447200,5.781360,5.997082,8.004960,15.223749,34.407230,
6.616944,6.794005,7.000000,9.000000,9.000000,9.000000,9.000000,9.129276,10.000000,10.000000,10.000000,12.000000,12.000000,12.050507,12.342398,14.391909,18.000000,18.000000,24.246838,55.906435,
2.449024,2.569520,2.602088,2.602088,2.755152,2.755152,2.755152,3.000000,3.061280,3.125619,3.487490,3.720975,4.000000,4.072659,5.000000,5.658673,8.033250,8.265456,15.000000,35.020324,
4.340950,4.340950,4.445856,5.000000,5.000000,5.074017,5.107000,5.362350,6.313052,7.155662,8.035048,8.245054,8.623615,11.000000,11.255350,13.129580,13.533550,27.183130,30.319282,38.355976,
10.325016,10.462661,10.898628,11.580099,12.824167,13.000000,13.066694,13.129885,13.847320,14.513075,15.487524,16.061136,16.634748,16.634748,17.628961,21.223644,25.749349,55.640364,57.422994,373.328766,
18.742146,18.898360,20.608607,21.297899,22.015651,26.864855,27.483436,27.924583,28.280635,30.496516,31.367161,33.537854,44.147222,44.391767,52.686630,61.929766,68.810082,97.483772,192.171346,267.813885,
3.931092,4.411925,5.241456,5.241456,6.062220,6.438198,6.640769,7.003840,7.207002,7.862184,7.862184,8.233248,8.517366,9.000000,9.172548,13.103640,15.000000,17.034732,17.176290,106.556594,
22.457120,24.000000,24.000000,24.903106,27.587076,27.877545,30.617677,31.581400,34.000000,35.000000,37.738067,49.635356,50.530240,55.660212,66.624877,74.998889,107.692574,114.640554,160.987321,390.484266,
23.981494,24.115476,24.156327,25.000000,25.794688,26.312476,27.427576,28.594980,29.000000,29.605528,31.115252,33.125717,36.000000,36.324480,38.140704,46.000000,67.471303,107.517220,119.646772,368.771226,
3.228196,3.806589,4.000000,4.000000,4.861736,5.000000,5.000000,5.021129,6.000000,6.000000,6.093358,8.000000,10.607424,12.000000,25.000000,26.960518,27.000000,57.000000,77.787530,135.000000,
3.567184,3.590091,3.768251,3.768251,3.983022,4.848770,4.965346,5.227992,5.227992,5.340281,5.361995,6.389643,7.208828,7.536502,7.536502,7.604809,7.700339,8.700339,20.576565,28.108677,
5.072065,5.158212,5.239080,5.413620,5.740019,7.542580,7.939976,8.597020,10.105424,10.466332,12.000000,12.035828,15.789877,17.176836,22.952160,25.250336,41.510871,41.820270,57.379729,66.659104,
25.000000,25.020576,27.324262,28.633102,32.900642,32.930948,32.946932,34.469620,38.477022,42.722320,54.726922,60.109628,62.000000,77.000000,80.382912,90.198708,115.431066,172.765964,386.284040,644.278126,
6.221103,6.813589,6.891126,8.587224,8.598563,8.598563,9.000000,9.372316,9.985428,10.000000,11.000000,11.240528,11.554746,11.626466,12.725466,15.147334,19.376436,28.601482,42.446199,115.294603,
3.247825,3.314536,3.314536,3.314536,3.314536,3.413065,3.711800,3.905060,3.982264,4.000000,4.404192,5.068336,5.589936,6.000000,8.000000,10.863312,13.000000,13.000000,50.859740,51.423600,
