11.266065,11.496282,11.883665,12.006113,12.549339,12.715859,12.821900,13.376588,13.791207,14.337370,14.362475,14.362475,14.484941,14.636322,14.653003,14.735963,14.811874,15.097388,15.733660,15.752600,15.872467,16.005814,16.057141,16.057562,17.037436,18.420681,18.778333,18.833479,18.833479,18.863649,19.099616,19.593883,19.766570,21.089883,21.241666,21.912727,22.408140,22.829592,23.048169,23.819380,23.853423,23.978953,24.101408,24.141569,27.344204,28.170973,28.728776,28.969882,29.729911,30.321429,31.919023,31.960269,33.524899,36.431015,38.537961,40.455679,42.859565,44.591583,52.934028,55.964791,56.984654,64.189545,64.453563,65.071307,77.684106,77.962343,82.714434,86.394646,87.129604,88.098594,100.084394,112.420712,125.116793,155.260649,155.275830,185.917938,186.281817,226.775476,945.200633,1237.522626,
4.088178,4.088372,4.121800,4.219508,4.219508,4.219508,4.234107,4.234107,4.276666,4.276666,4.330733,4.330733,4.330733,4.339629,4.543295,4.573005,4.595120,4.595120,4.595120,4.595120,4.595120,4.624973,4.624973,4.736198,4.736198,4.736198,4.736198,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.787492,4.787492,4.804021,4.812184,4.820282,4.824521,5.070688,5.138568,5.348248,5.598967,6.538603,7.729356,8.525360,8.885303,9.107754,9.220093,9.240093,9.382696,9.431883,9.532859,9.541369,9.549808,10.018909,11.061510,12.144991,13.328818,13.754902,18.420681,19.099616,21.452901,22.829592,23.764005,23.819380,23.853423,27.344204,31.919023,36.431015,42.859565,56.399764,59.530094,64.189545,64.980246,86.394646,232.489180,
17.647294,17.689528,17.909347,17.917371,18.074817,18.092545,18.369387,18.420681,18.837715,19.099616,19.762769,21.241666,22.018685,23.819380,24.021653,24.105552,24.179632,24.665992,25.466406,26.420275,26.812473,26.951033,26.951033,27.326250,27.344204,27.558826,27.859656,27.883794,28.661052,29.299610,29.826300,30.236982,31.064320,31.638512,32.523644,32.740167,32.821110,32.935641,33.083664,34.849289,36.431015,36.742115,36.968664,38.598404,38.910672,39.582929,40.419753,41.337578,41.868923,42.059961,42.230521,42.859565,44.151311,44.218467,44.596986,45.469239,45.685089,47.301818,48.254999,55.141335,56.530611,57.634508,58.984632,62.484795,64.189545,64.195001,64.829962,69.302657,80.635272,86.394646,106.508032,120.681410,124.705824,143.102608,162.437734,190.243441,234.953505,384.622730,433.415909,1394.415239,
5.355446,5.408342,5.434061,5.517392,5.733522,5.777557,5.856959,5.956391,5.964324,6.032951,6.080138,6.108147,6.190826,6.687728,6.734425,6.755878,6.762955,6.805989,7.014174,7.511237,7.512849,7.557084,7.773269,8.155944,8.525360,8.569461,8.826626,8.885303,9.240093,9.326878,9.382696,9.427458,9.509973,9.529641,9.532859,9.541369,9.549808,9.947966,10.020771,10.083350,10.109383,10.743761,11.174835,11.219869,11.321974,11.795477,11.851541,12.372069,12.465636,12.801014,13.529205,13.604093,13.754902,14.686273,14.869975,15.412774,16.430130,16.473765,16.963849,17.570993,18.215508,18.420681,19.099616,21.241666,23.025851,23.819380,23.853423,27.880541,29.161750,31.919023,37.519946,46.802636,49.973660,63.809159,64.189545,69.808678,72.029511,84.601978,85.814965,86.394646,
16.027518,16.904367,17.033126,17.571782,17.675362,17.691758,17.694662,17.786584,17.809953,18.112288,18.420681,18.979729,19.028718,19.033312,19.099616,19.174269,19.202035,19.223603,20.381505,20.956199,21.241666,21.783544,21.850334,22.088105,22.424288,22.724097,23.204384,23.819380,24.139397,24.975627,25.416283,25.689325,26.646637,27.344204,28.272931,28.606150,28.865939,28.890162,30.257581,30.315133,31.649208,31.794867,31.919023,34.089149,35.592990,35.809813,36.431015,38.932935,41.598783,42.859565,44.570599,45.193911,45.931305,47.306002,50.947977,51.416555,51.503443,51.706994,52.615294,52.934028,54.968551,59.708467,64.118061,64.189545,66.907729,68.991915,69.057452,69.097453,69.290923,74.603174,75.985308,76.637347,86.394646,91.135411,94.456357,116.575231,123.400581,128.797948,197.028841,956.790513,
4.736198,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.787492,4.787492,4.804021,4.812184,4.820282,4.828314,4.828314,4.963631,5.141756,5.366299,5.866668,5.983539,6.099801,6.536129,6.824640,6.931472,7.327123,7.555824,8.042628,8.408056,8.525360,8.628256,8.723455,8.725014,8.745860,8.885303,8.885303,8.885303,9.107754,9.219696,9.238150,9.240093,9.382696,9.431883,9.532859,9.541369,9.549808,9.562656,9.662798,10.160627,10.890173,11.222804,11.881048,12.384311,13.122630,13.668967,13.693890,13.754902,18.420681,19.099616,21.241666,21.995531,22.992784,23.819380,23.853423,24.820705,25.437697,27.344204,27.454565,31.919023,42.859565,43.328803,43.837295,50.449754,52.934028,53.716416,64.189545,86.394646,128.904622,200.861417,
5.484826,5.488955,5.557933,5.883435,5.892696,5.941538,5.990159,6.279868,6.729478,6.870116,7.053504,7.186856,7.320025,7.363498,7.391195,7.613325,7.645167,8.086711,8.525360,8.713418,8.781409,8.796036,8.885303,8.953437,9.107754,9.128696,9.240093,9.249946,9.382696,9.431883,9.531804,9.532859,9.541369,9.549808,9.656627,9.801412,10.182944,10.255434,11.341751,11.483915,11.633674,11.729784,13.060803,13.318628,13.328818,13.467633,13.486205,13.754902,14.107007,14.269650,16.635532,18.420681,19.099616,20.554369,21.241666,22.829592,23.819380,24.317208,25.890108,27.344204,27.515189,29.589953,31.919023,34.726837,36.431015,36.697837,40.253517,41.536085,41.799518,42.789296,42.859565,46.840022,50.864849,64.189545,68.150296,86.394646,114.560504,123.897340,136.840055,189.848182,
7.863651,7.997949,8.188689,8.496990,8.499640,8.525360,8.587470,8.661467,8.687611,8.885303,8.885303,8.999619,8.999619,9.043577,9.107754,9.133567,9.149422,9.149422,9.240093,9.382696,9.431883,9.532859,9.541369,9.549808,10.004018,10.127789,10.155050,10.183447,10.373904,10.380215,10.734494,10.961618,11.128338,11.213664,11.866062,12.181329,12.332622,12.867657,13.059881,13.108344,13.328818,13.553917,13.754902,13.970477,14.698842,14.781946,15.173576,15.853642,16.128432,16.361250,16.578303,17.106664,18.420681,18.617638,19.099616,20.016363,20.419129,21.241666,21.736245,22.951646,23.330721,23.819380,23.837122,23.853423,24.137416,27.344204,31.919023,34.259962,36.431015,40.380191,42.820728,42.859565,47.795333,51.672870,52.934028,59.957666,64.189545,86.394646,155.884838,174.447563,
8.908559,8.931816,8.931816,8.947952,8.948846,9.107754,9.240093,9.353577,9.373207,9.382696,9.423957,9.480031,9.499190,9.532859,9.541369,9.547015,9.549808,9.763381,9.926061,9.998459,10.041689,10.230471,10.323061,10.439360,10.472452,10.483954,10.547521,10.550811,10.562777,10.769415,11.012364,11.857923,12.760542,13.211593,13.256522,13.328818,13.516257,13.754902,13.900301,14.294636,14.484941,14.589080,15.355453,16.804844,16.931027,17.168676,17.902880,18.219032,18.420681,19.170991,19.179050,19.968109,20.060733,21.241666,23.599801,23.819380,23.853423,25.068094,26.215832,28.179922,29.387735,31.069435,31.919023,36.431015,37.135382,37.288213,41.692575,41.804656,42.859565,44.067192,48.916328,48.918605,64.076305,64.189545,81.598424,82.473896,85.533322,86.394646,147.200100,330.667385,
4.787492,4.787492,4.804021,4.812184,4.820282,4.828314,4.828314,5.024654,5.312722,5.500646,5.549584,5.579248,6.061457,6.347806,6.574036,7.242864,7.445834,7.590784,7.624911,7.968231,8.014666,8.370034,8.379309,8.525360,8.683064,8.850114,8.885303,8.977273,9.066381,9.107754,9.149422,9.240093,9.366096,9.382696,9.431883,9.532859,9.541369,9.549808,9.878575,10.109671,11.659842,12.006458,12.702320,12.912195,12.992200,13.045970,13.109818,13.328818,13.630523,13.754902,14.182163,14.480988,14.673593,14.755225,16.576821,18.420681,19.099616,21.241666,23.764962,23.819380,23.853423,27.344204,30.793903,31.919023,34.367169,36.150052,36.431015,37.969942,39.476797,40.036062,40.696097,42.859565,52.934028,60.245720,64.189545,77.813620,86.394646,87.888983,166.998512,482.832309,
4.770685,4.779123,4.785818,4.787492,4.787492,4.804021,4.812184,4.820282,4.828314,4.992738,5.053765,5.094230,5.657582,5.749197,5.780744,6.412258,6.492240,6.516248,6.757649,7.274920,8.122252,8.145309,8.525360,8.683398,8.827314,8.885303,9.107754,9.240093,9.382696,9.431883,9.532859,9.541369,9.549808,9.624369,10.225670,10.537359,11.275191,11.965929,12.811027,12.952464,13.328818,13.344707,13.537086,13.754902,14.137319,14.254406,14.414967,14.573287,14.723091,14.737580,15.411190,16.187359,18.073097,18.080381,18.420681,19.099616,19.727738,21.241666,21.953768,22.829592,23.819380,23.853423,26.992982,27.344204,29.856216,31.919023,32.137943,34.782717,37.191118,37.274248,37.345439,42.859565,46.660925,52.647574,52.934028,61.457401,64.189545,72.939393,86.394646,397.826972,
8.999022,9.240093,9.382696,9.532859,9.541369,9.549808,9.605843,9.798060,9.798995,9.859843,9.875176,10.090065,10.099078,10.169529,10.283217,10.349910,10.519981,10.969466,11.098744,11.122694,11.125635,11.153940,11.840139,12.047286,12.247607,12.632178,12.789859,13.063759,13.190406,13.280970,13.328818,13.394184,13.539477,13.754902,13.928684,14.564905,14.612932,14.629901,14.774977,16.732783,16.970784,17.198649,17.280225,18.420681,18.710773,18.821322,19.099616,19.209688,19.491030,20.920939,20.993201,21.241666,21.860391,22.829592,23.482954,23.819380,23.853423,23.885741,25.382841,25.683847,26.898220,26.943663,27.079457,27.344204,30.193254,31.919023,32.845624,36.431015,38.734896,38.803400,42.859565,43.353720,48.434662,50.784911,58.684471,64.189545,68.720030,71.785672,86.394646,300.159961,
10.934082,10.935364,11.391124,11.537753,11.756254,12.246881,12.486343,12.567488,12.592866,12.840552,13.069089,13.162698,13.303084,13.328818,13.333389,13.363042,13.375421,13.693635,13.733867,13.754902,14.284377,14.511240,16.202292,16.635532,16.697549,17.208710,17.401626,17.672700,18.127067,18.420681,18.527352,19.099616,21.131968,21.158429,21.241666,21.338687,21.428672,22.329541,22.608943,22.652346,23.221954,23.819380,24.442407,24.774036,24.859365,25.317046,25.397805,26.307122,26.513044,27.445556,29.293546,30.655443,30.850108,31.914171,32.312929,32.406359,36.431015,40.178650,42.704389,42.859565,43.099652,43.717622,44.484194,44.543473,46.245615,48.265122,49.510441,49.999622,50.055950,56.858483,64.189545,66.239752,75.269480,86.394646,90.865896,107.311892,112.505767,129.045594,195.652499,210.041427,
13.611434,13.754902,14.484941,14.770916,14.807866,14.807866,14.822538,14.843998,15.412514,15.674345,15.950351,16.023718,16.152756,16.836479,16.998110,17.194189,17.696180,18.420681,18.475584,18.531628,19.099616,19.133161,19.926842,19.964111,20.761008,20.853470,20.953095,21.241666,22.470763,23.335727,23.388911,23.819380,23.853423,23.995208,24.101972,24.134566,25.599938,26.806623,27.305002,27.344204,27.379436,27.510702,28.878765,31.423746,31.919023,32.804483,33.618349,33.750526,35.103146,35.983146,36.431015,36.829677,42.041371,42.859565,47.010609,50.606400,51.008437,51.313367,52.802838,52.806489,53.039042,53.153407,54.102083,54.397746,55.101800,56.663496,62.197834,64.189545,66.163642,71.461686,75.490856,77.678073,82.452405,85.936094,86.394646,88.944318,90.759759,105.499581,133.616630,3574.787424,
30.253136,30.365906,30.784263,30.789827,31.261357,31.716683,31.775961,31.803063,31.919023,31.950437,31.987230,32.134415,32.638085,33.203207,33.679670,33.741971,34.812198,35.226923,36.431015,38.885867,39.373979,40.118003,40.779098,41.192808,42.254327,42.859565,46.410745,46.653083,47.235972,47.813881,48.308393,50.182970,50.721334,52.934028,53.111451,54.420991,55.254009,56.621986,57.287350,57.979966,58.406656,58.731582,61.195148,61.379577,61.663108,62.768079,63.637543,64.189545,65.127146,66.437708,71.560269,73.208280,74.015725,76.755997,82.874410,83.835637,86.394646,91.136925,93.439321,109.680218,109.807798,111.200588,116.113117,129.281172,134.399815,143.891385,151.043866,151.135258,158.876180,158.976964,162.879628,172.047192,181.714540,197.783256,204.868098,263.337037,434.026714,483.186378,770.311619,1846.851354,
9.263653,9.314858,9.382696,9.431883,9.532859,9.541369,9.549808,9.558247,9.624369,9.624369,10.115938,10.288269,10.337600,10.483608,10.964709,11.188142,11.290744,11.383473,11.612981,11.794699,11.910876,11.964434,11.966952,12.255458,12.370683,12.420539,12.742643,13.303144,13.630682,13.722486,13.754902,14.092967,14.608961,15.876343,18.065795,18.420681,18.478127,19.099616,19.474049,19.601325,19.861229,21.241666,22.386684,22.600916,22.829592,23.085639,23.819380,23.853423,23.953073,24.745767,25.525481,27.344204,31.596307,31.919023,32.930640,33.377451,36.070727,36.431015,37.841896,39.819965,42.388684,44.080376,46.943791,52.934028,53.590897,59.356053,64.189545,67.953186,68.733258,79.283776,84.734878,86.394646,89.409425,90.219047,144.277589,172.217159,177.213263,302.261527,536.583762,673.363704,
4.595120,4.595120,4.624973,4.624973,4.736198,4.736198,4.736198,4.736198,4.758054,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.787492,4.804021,4.810609,4.812184,4.820282,4.828314,4.828314,5.048125,5.214599,5.233457,5.233457,5.245145,5.811587,5.860748,6.286909,7.055798,7.260703,7.346864,7.405329,8.228932,8.348775,8.525360,8.885303,9.107754,9.240093,9.382696,9.431883,9.474107,9.532859,9.541369,9.549808,9.650246,9.716874,10.384525,11.886710,12.406298,13.016495,13.328818,13.754902,18.420681,18.658512,18.663086,18.745276,19.099616,19.225474,20.004000,21.241666,23.819380,23.853423,24.109364,24.634304,26.680287,27.344204,27.487384,31.919023,36.431015,42.859565,47.281961,54.126809,64.189545,86.394646,1031.447608,
9.626328,9.818836,9.973401,10.433890,10.850287,10.917508,10.937503,11.028099,11.313365,11.316922,12.453642,13.044615,13.104789,13.301165,13.442842,13.754902,14.111338,14.239851,14.563245,14.632007,14.825165,16.759301,17.658303,18.095746,18.145179,18.420681,19.099616,19.601722,20.383722,20.891240,21.241666,22.186741,22.404950,22.765292,23.819380,23.853423,24.166861,24.419288,24.503013,24.566933,25.937923,26.640104,27.384641,27.551409,28.054249,28.380497,30.288350,31.262217,31.919023,31.944751,33.757818,34.881144,35.747316,36.213200,36.431015,36.989958,37.327121,38.956467,40.698286,42.859565,44.639121,46.801414,46.975777,47.404153,50.879559,51.183200,52.330725,54.651273,64.189545,72.348617,73.412533,79.204380,85.580178,86.394646,97.079273,103.937600,149.212030,240.747041,247.539598,565.771288,
7.192110,7.245765,7.316198,7.427144,7.651435,7.701347,7.809821,7.815342,7.917172,7.948835,8.124151,8.432972,8.525360,8.533873,8.786016,8.819695,8.885303,8.905068,8.994810,9.127503,9.240093,9.307921,9.315322,9.382696,9.431883,9.520884,9.532859,9.541369,9.549808,9.923623,9.996614,10.080167,10.474569,10.520362,10.741577,10.804316,10.912904,11.283600,12.131025,12.998691,13.328818,13.390723,13.754902,13.772803,16.642321,16.994816,17.087684,18.420681,19.099616,20.434033,21.241666,23.440264,23.508747,23.819380,23.853423,24.070110,24.521253,27.344204,30.215996,31.919023,32.025363,36.431015,37.142285,38.871791,42.290808,42.859565,44.845433,50.626743,52.934028,56.185575,57.130648,58.188541,64.189545,71.935128,75.452664,85.412158,86.394646,109.160644,132.537281,233.783086,
4.779123,4.787492,4.787492,4.804021,4.804021,4.812184,4.820282,4.828314,4.828314,4.828314,4.881032,5.149653,5.464590,5.529429,5.711220,5.731341,6.931472,7.194725,8.044632,8.124151,8.525360,8.738896,8.885164,8.885303,9.107754,9.154465,9.240093,9.382696,9.431883,9.524348,9.532859,9.541369,9.549808,9.608042,9.615805,10.985721,11.306393,11.329237,13.172477,13.328818,13.339650,13.599021,13.604790,13.640757,13.754902,14.334076,14.370431,14.998464,15.593253,16.828321,18.274693,18.310836,18.714974,18.788423,19.099616,19.216084,19.326604,21.241666,21.312060,22.829592,22.873857,23.819380,24.101408,24.810728,25.498920,27.344204,28.376710,31.311663,31.919023,34.247234,36.431015,42.859565,48.248355,54.629510,55.230438,64.189545,80.448846,86.394646,107.305136,110.783177,
4.595120,4.595120,4.595120,4.624973,4.624973,4.624973,4.727388,4.736198,4.736198,4.736198,4.736198,4.762174,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.770685,4.779123,4.787492,4.787492,4.787492,4.804021,4.812184,4.820282,4.828314,4.828314,4.968187,5.129899,5.310449,5.556335,5.774831,6.028301,6.471865,7.035307,7.067763,7.631491,8.525360,8.603574,8.862125,8.885303,8.885303,9.107754,9.240093,9.384353,9.431883,9.532859,9.541369,9.549808,9.624369,10.335862,10.484104,13.319996,13.754902,17.221028,18.420681,19.099616,19.216084,20.082945,21.241666,21.355681,22.430782,22.829592,23.819380,23.853423,23.957338,27.344204,31.919023,36.431015,39.983861,39.983861,42.859565,44.426513,64.189545,69.425605,73.092292,86.394646,131.673044,237.989747,
4.770685,4.770685,4.779123,4.779123,4.787492,4.787492,4.787492,4.787492,4.787492,4.787492,4.804021,4.812184,4.820282,4.828314,4.828314,4.828314,4.974539,5.452354,5.545177,6.365042,7.221836,7.863651,8.525360,8.700514,8.885303,9.107754,9.163249,9.210340,9.240093,9.307921,9.382696,9.431883,9.532859,9.541369,9.549808,12.076055,13.031416,13.328818,13.397724,13.479503,13.754902,13.845362,14.135228,16.490351,17.487769,18.420681,19.099616,21.241666,21.653667,22.329541,22.829592,23.819380,23.853423,27.344204,31.354942,31.919023,36.431015,36.688717,38.976600,40.889653,42.859565,45.217886,46.728288,47.156456,49.752986,51.464487,51.464487,51.865987,52.194253,52.934028,54.478101,55.824498,64.189545,66.164767,86.394646,100.711601,102.496597,207.504665,341.399473,389.533712,
11.487431,11.832979,12.115837,12.480224,12.668640,12.741206,12.829998,12.896090,12.965083,13.172098,13.328818,13.391508,13.625888,13.754902,13.899891,14.412770,14.665277,15.092349,15.595849,16.052675,16.898209,16.922099,17.050720,17.226770,17.631803,17.672943,18.043438,18.420681,19.099616,19.414763,19.709354,20.004931,20.241354,20.955052,21.241666,22.714423,22.877729,23.819380,23.941066,24.040958,24.914889,25.004302,26.223634,27.344204,27.917866,28.344456,29.165249,30.661673,31.354942,31.822586,31.919023,33.843818,34.339872,36.431015,36.502128,36.690725,37.341586,39.026244,41.016830,42.859565,43.437631,45.432948,46.222285,47.218152,49.094529,52.934028,55.492802,64.189545,65.215163,70.893069,77.309163,80.072585,85.981236,86.394646,94.476129,94.771530,99.163122,107.259099,175.387381,471.354148,
4.804021,4.812184,4.812184,4.820282,4.834538,5.108575,5.488789,5.767117,5.912887,5.932911,7.003779,7.348403,8.084785,8.252078,8.496990,8.525360,8.608130,8.721171,8.788898,8.885164,8.885303,9.107754,9.176038,9.190240,9.211106,9.240093,9.382696,9.431883,9.532859,9.541369,9.549808,11.397017,12.616459,13.328818,13.599907,13.623164,13.754902,13.945221,13.961881,14.713538,15.015750,17.068425,17.528107,18.420681,19.099616,19.589069,21.011707,21.241666,22.561215,22.971848,23.289146,23.819380,23.853423,26.390573,26.584901,27.130731,27.344204,28.278106,29.029631,31.919023,32.696610,35.169535,36.431015,42.859565,44.852912,50.454845,51.142835,51.152159,57.127839,57.224487,58.866633,61.464852,64.189545,72.839022,86.394646,86.619119,95.142894,130.072058,146.779547,817.260212,
