1.000000,1.000000,1.237302,1.251475,13.086707,19.009370,
3.157071,3.171409,3.665055,3.874587,3.874587,13.091006,
8.000000,8.013793,9.519669,10.122810,11.111752,63.861852,
12.499429,12.750890,14.194387,15.000000,57.374408,67.702212,
25.000000,31.000000,67.484264,86.919296,148.175730,598.839383,
32.488087,41.260489,42.000000,47.588418,61.572800,333.156615,
6.467000,8.000000,8.860539,13.057152,18.365473,23.079401,
6.392888,8.140711,8.168690,11.720294,13.174566,80.819725,
37.000000,42.000000,48.000000,67.555670,97.000000,246.026515,
24.000000,34.000000,40.626642,41.000000,90.663527,262.455898,
16.579435,16.977183,29.131189,32.045588,61.078626,110.237407,
10.123552,11.630472,12.756001,16.000000,40.858725,49.425935,
8.208668,8.279169,8.386541,10.664047,14.458655,42.511212,
2.679729,3.142575,3.246263,4.000000,5.505040,7.514618,
52.000000,62.727414,86.000000,145.212367,191.228196,661.625989,
13.691140,16.602541,17.000000,20.000000,31.909814,39.271027,
10.433387,11.218234,12.123164,20.177246,29.208434,39.667154,
27.000000,30.082109,35.261877,53.704364,64.455509,77.178099,
86.000000,93.000000,95.330281,179.000000,263.898940,1027.402217,
27.206271,28.000000,30.000000,40.000000,55.799313,139.306926,
11.000000,11.546999,11.881979,15.000000,61.335399,67.671560,
6.000000,9.000000,10.000000,10.865986,20.262775,24.779562,
4.560941,5.510467,6.454614,12.036070,16.841887,41.346262,
32.014768,36.469547,50.872947,55.978137,62.708725,590.608345,
1.476313,1.489323,1.611537,2.439901,6.000000,28.531587,
14.093716,14.648737,29.440711,33.810235,40.000000,157.053682,
15.264154,16.096702,19.000000,19.354367,38.622970,54.123668,
12.000000,16.625589,19.378849,23.688875,40.515849,189.358542,
9.497056,12.000000,14.000000,17.612102,18.241254,223.675294,
10.958698,12.630670,12.991899,14.548485,57.000000,108.346227,
24.284064,30.456180,45.302654,45.458526,95.132418,216.873014,
5.000000,5.276810,10.803517,17.276810,22.020277,42.579330,
42.859933,51.235937,62.459927,93.151250,105.197905,791.075300,
4.898167,5.706098,5.714529,9.599001,10.476636,16.619006,
12.989121,13.140633,23.291813,36.429379,42.000000,46.000000,
21.000000,27.000000,28.045539,49.000000,60.163219,60.896230,
8.000000,9.000000,12.866347,17.000000,21.000000,49.206336,
19.089302,21.462498,27.000000,35.438783,36.000000,330.114329,
22.133417,24.000000,40.022384,43.000000,43.502492,161.623062,
16.299842,17.000000,20.000000,24.506792,29.000000,32.632370,
3.717923,5.540261,5.591171,13.811993,14.783143,18.514673,
6.294743,7.273275,8.208292,10.714768,10.752103,11.903173,
28.004210,30.882491,61.736555,63.717105,110.363487,397.606223,
11.000000,13.000000,16.670051,17.493155,31.130016,109.401625,
28.053944,31.038406,33.000000,38.201115,42.181912,292.710685,
12.632332,13.103636,14.000000,16.043911,32.199867,63.597854,
5.447201,5.781362,5.997084,8.004962,15.223751,34.407228,
12.342397,14.391916,18.000000,18.000000,24.246839,55.906355,
5.000000,5.658675,8.033264,8.265439,15.000000,35.020342,
11.255350,13.129584,13.533568,27.183127,30.319293,38.356001,
17.628959,21.223649,25.749355,55.640377,57.423006,373.328841,
52.686606,61.929797,68.810030,97.483814,192.171437,267.813868,
9.172552,13.103646,15.000000,17.034740,17.176278,106.556607,
66.624890,74.998982,107.692546,114.640526,160.987468,390.484264,
38.140671,46.000000,67.471305,107.517194,119.646773,368.771182,
25.000000,26.960508,27.000000,57.000000,77.787524,135.000000,
7.536522,7.604820,7.700360,8.700360,20.576575,28.108715,
22.952123,25.250342,41.510881,41.820244,57.379719,66.659111,
80.382913,90.198656,115.430990,172.765969,386.284071,644.278045,
12.725468,15.147325,19.376425,28.601488,42.446195,115.294561,
8.000000,10.863316,13.000000,13.000000,50.859750,51.423604,
21.000000,23.000000,31.436619,55.970033,92.000000,323.966738,
14.175496,23.000000,26.010659,29.000000,48.701981,114.034869,
23.991103,24.512649,27.120377,33.378926,68.397967,257.501445,
11.462166,12.000000,14.000000,14.000000,17.882504,346.116003,
21.537647,21.754956,23.876564,25.971869,64.092949,259.757061,
4.000000,4.652032,5.985906,7.578195,11.439732,19.489799,
10.471109,19.173869,21.000000,21.874950,34.000000,214.501830,
29.241090,32.470021,47.922897,53.384086,87.000000,1378.467562,
10.000000,14.070464,14.843774,16.884557,41.100823,134.855967,
43.493621,50.000000,52.606782,78.243811,78.833698,353.346468,
11.000000,11.000000,12.000000,13.000000,26.878607,37.844764,
16.019332,26.126996,54.483559,71.718964,73.994010,391.227620,
7.000000,8.000000,8.321813,16.000000,17.756041,39.899467,
22.266673,23.320319,24.054324,25.000000,34.000000,38.429795,
16.527220,23.872651,28.463546,50.114838,150.642558,485.585239,
25.191437,28.746034,32.103217,59.847578,70.925383,94.492385,
33.075931,34.433852,42.607276,52.839311,55.184446,204.191458,
13.325594,16.000000,44.558847,55.326064,56.126673,63.982492,
17.977897,18.479690,27.000000,28.000000,36.106913,80.000000,
80.000000,84.000000,91.274596,107.483819,139.769498,256.897853,
5.991891,8.161943,8.592539,16.000000,24.799791,26.491695,
58.000000,77.000874,84.378916,87.729879,100.723044,123.086163,
12.747812,14.000000,14.000000,18.207584,19.000000,31.493834,
9.738958,10.000000,13.912797,14.945159,19.782276,30.782909,
11.000000,17.222568,24.000000,24.421325,30.564746,80.013610,
19.400715,19.847357,22.442215,30.517607,36.490490,354.777231,
12.000000,12.358894,13.983024,15.000000,21.421561,47.708321,
21.000000,24.038192,37.360211,41.000000,43.528834,44.358796,
10.602458,15.194619,16.367225,29.000000,32.000000,52.969386,
15.000000,16.000000,24.000000,46.000000,47.000000,120.268050,
8.963911,11.268917,12.170726,15.545182,22.793946,46.788239,
12.000000,12.000000,12.179901,13.284973,19.235606,111.926689,
7.844103,7.947879,10.000000,12.000000,23.205820,34.118512,
38.860737,38.951005,53.752443,60.823492,64.958726,217.867445,
15.000000,18.640045,18.944461,20.000000,33.543122,98.535606,
16.000000,22.000000,22.418641,23.374486,34.607365,789.538962,
17.802995,20.312042,25.367332,32.698922,35.417280,84.027177,
22.993466,24.000000,34.323099,49.434208,52.370653,146.719794,
9.117480,9.314987,9.963192,10.097114,17.054887,63.134736,
13.635663,14.000000,15.072139,15.601615,15.648015,22.062933,
3.313210,3.657440,4.144495,7.667880,9.482194,16.347237,
12.983825,13.000000,14.845771,20.000000,22.815824,210.478849,
32.166425,33.484890,33.865737,35.352789,37.421300,43.000000,
8.061819,10.886757,11.154131,11.162518,15.213259,108.189506,
15.485653,16.969761,18.000000,26.403273,26.842814,118.795099,
8.660239,9.049173,11.268084,12.947367,35.536879,76.178593,
16.833805,17.926815,18.049772,24.000000,37.020885,124.776038,
25.715915,26.779616,34.000000,34.813501,43.501059,395.354826,
10.000000,10.000000,14.100317,16.091769,20.374734,32.351856,
65.084205,68.356246,84.609466,123.610350,138.120808,1135.583511,
10.246398,12.322876,14.151701,53.236423,53.436645,54.289368,
10.000000,10.000000,11.000000,12.000000,147.402520,153.557539,
17.000000,22.000000,28.000000,40.000000,65.220300,102.450188,
20.000000,20.000000,27.316089,37.000000,44.189525,46.760119,
26.000000,31.377841,37.000000,40.000000,41.000000,200.584948,
1.474609,1.500185,1.556996,1.581924,2.132895,3.094104,
12.700598,15.657630,16.144450,19.249152,101.871861,324.451665,
10.571428,10.834940,11.745884,27.678583,34.258829,74.803230,
2.000000,2.714864,3.084635,3.589691,4.445788,4.566781,
13.261175,17.734606,20.843358,22.000000,22.403419,29.368124,
19.000000,20.000000,21.263348,29.000000,42.639020,445.614885,
23.000000,26.254848,66.000000,81.000000,88.992678,314.586605,
12.000000,12.910585,14.000000,21.449614,46.137111,47.000000,
0.700214,0.754076,1.077252,1.215450,1.400427,2.854717,
24.649473,29.000000,30.711113,31.000000,66.668540,439.831006,
25.024099,26.000000,50.906181,55.250721,99.000000,1028.932086,
21.333827,27.411417,31.952680,39.372398,50.139576,206.023602,
23.209329,26.000000,29.372845,35.448336,41.427831,68.019324,
8.910555,9.000000,9.000000,10.000000,16.358426,56.469808,
0.400546,0.461498,0.472774,0.590968,0.933694,4.035876,
27.000000,29.590790,32.070838,34.939388,53.261441,840.328367,
4.390435,6.000000,9.155906,13.145331,18.116422,21.000000,
6.336342,6.567259,8.077723,9.038757,9.460946,75.544348,
14.000000,15.259655,18.064680,25.125901,29.035345,160.676050,
9.440289,9.666171,12.000000,17.710137,20.000000,155.190858,
4.724317,5.555326,5.663042,11.737656,11.865918,66.652207,
22.000000,26.000000,29.017366,46.515182,49.131242,77.531320,
20.591089,23.000000,26.885758,40.000000,58.234741,127.761568,
40.000000,44.807618,61.721189,69.470845,75.692342,708.749086,
20.000000,24.536839,37.041889,46.631312,59.314040,192.229803,
9.345150,10.805330,10.805330,11.389402,33.780048,57.577582,
20.000000,22.000000,25.000000,36.503754,95.958353,125.760078,
20.000000,21.000000,25.275931,28.097178,37.322859,55.041915,
15.206576,15.286923,15.656723,21.566020,23.807403,95.932513,
19.123966,25.937463,40.059794,57.371898,61.000000,1018.838312,
19.556175,22.604515,35.000000,68.601178,238.156297,286.329441,
11.049372,20.000000,26.193442,36.798304,47.399695,123.555898,
3.887125,4.373015,5.335165,13.000000,13.823884,32.704126,
9.000000,12.154341,24.000000,28.000000,39.315667,66.090493,
18.218511,24.757424,38.233432,43.000000,54.655534,948.260987,
13.549761,14.296318,18.527102,23.000000,26.000000,129.275195,
98.198844,107.432708,123.736150,181.606609,238.974355,880.328834,
20.550698,22.223429,44.045192,69.891054,107.615886,111.881370,
20.000000,20.000000,27.000000,29.000000,48.661419,359.916556,
18.620907,20.185095,22.034400,27.148437,37.108549,89.315334,
7.510271,8.282778,8.286653,8.321813,16.000000,55.616462,
14.836125,16.000000,19.000000,45.788247,71.127030,104.908073,
7.000000,7.000000,9.111264,10.000000,13.000000,15.312072,
30.000000,33.000000,37.770729,40.000000,49.913918,234.506576,
21.000000,27.000000,31.391745,74.576871,90.433959,135.847525,
13.205690,17.000000,17.000000,26.264690,28.245404,32.000000,
14.000000,15.000000,18.323368,20.000000,42.131277,59.453832,
19.000000,23.000000,28.000000,32.652219,46.229153,95.353507,
2.503292,4.000000,4.100791,4.949144,5.248011,6.523732,
16.241745,17.920927,19.051165,20.104692,30.893187,55.982369,
7.000000,10.482103,10.804465,16.000000,17.968438,22.000000,
2.540891,9.000000,10.153438,17.000000,19.052954,23.000000,
25.606008,32.212406,39.234794,44.212189,85.212189,95.092396,
21.802599,26.225005,31.831241,68.752039,70.444541,484.266403,
16.773573,27.152450,39.798172,46.918698,61.706322,62.000000,
19.000000,19.486324,37.688043,44.504778,45.000000,189.364773,
14.408362,20.000000,27.167172,51.000000,74.797101,137.933400,
15.230380,22.460760,23.220261,35.073420,51.830985,66.943800,
21.148607,22.000000,23.226511,23.619065,35.479606,90.932093,
5.000000,5.074517,10.000000,10.743954,11.335399,14.677083,
4.146990,6.635184,8.000000,10.000000,16.092238,17.554183,
16.000000,30.000000,32.231129,35.799085,62.218558,73.527175,
9.341871,9.643221,13.587487,13.694252,20.298848,41.052625,
16.094546,18.000000,20.000000,24.000000,46.590674,249.729281,
11.000000,18.000000,24.069684,44.764384,72.000000,98.112692,
17.069758,22.000000,27.000000,31.824828,68.333156,122.954711,
13.000000,13.000000,13.000000,13.328172,17.796951,37.168739,
6.780219,7.607293,8.000000,10.681395,15.282959,30.943841,
12.749471,14.741576,14.741576,15.538418,46.083425,77.733688,
11.000000,11.150907,11.579788,21.444052,60.724040,82.809804,
46.000000,46.000000,47.000000,52.000000,64.000000,266.459013,
9.455212,10.774986,15.928107,16.546622,28.390195,51.289843,
18.709159,19.000000,19.233027,28.506137,42.562890,218.153780,
21.000000,22.852933,24.000000,24.572112,26.000000,32.268198,
36.067781,37.080653,40.170708,44.000000,46.479907,230.320884,
21.000000,23.654638,24.000000,25.800622,28.541891,58.269184,
66.000000,79.000000,81.064487,114.037002,147.622203,1123.674150,
5.604136,11.000000,16.000000,40.519724,62.000000,92.022856,
11.000000,11.327704,12.000000,12.164183,14.595782,30.752334,
14.376628,17.207059,18.872257,19.219533,23.223602,28.767863,
12.000000,15.000000,16.732745,20.393033,47.020854,74.503116,
83.000000,88.105016,92.465974,97.447891,108.458997,233.445876,
6.672719,8.000000,8.295008,9.292607,9.455724,35.148727,
21.738962,23.000000,28.445730,34.112865,40.730670,148.160898,
12.000000,20.279437,22.000000,26.000000,30.108235,35.058473,
17.882516,21.113377,27.000000,29.398697,30.000000,119.682004,
12.000000,12.702207,13.000000,13.000000,23.966432,28.000000,
35.062125,36.121431,36.562131,40.896788,51.819641,116.860639,
4.801257,5.201035,9.589556,10.000000,10.381874,11.438286,
45.230666,58.619437,60.189729,67.756609,242.819820,482.267760,
16.428556,19.207022,25.000000,26.000000,26.943917,121.738119,
9.846421,12.847134,13.000000,14.000000,23.318663,39.758615,
3.797857,4.093772,4.935106,5.195941,8.000000,19.489950,
15.266123,17.000000,25.000000,47.417619,47.757620,75.307178,
13.000000,14.912852,16.015465,28.768869,36.125850,40.090844,
40.864316,40.885210,42.031868,45.534524,53.364449,236.567610,
5.000000,5.377716,7.891121,18.209406,45.000000,77.591922,
8.875003,9.916669,10.000000,12.000000,28.287993,43.884639,
6.867517,6.887217,7.269840,11.686486,15.244091,30.399995,
19.735479,19.757467,20.299350,21.990962,29.454706,114.081696,
21.028660,23.174792,24.803435,27.857587,31.538949,171.964886,
1.958783,2.330683,3.752644,10.191605,33.000000,36.277974,
10.833373,12.000000,12.340028,20.333014,23.459953,192.627754,
1.546987,1.828257,2.109527,2.672068,8.059379,8.277152,
22.848752,22.957058,37.612390,63.422396,90.774036,102.197357,
12.538326,13.234900,29.256095,35.672660,62.674311,269.935154,
12.150996,15.000000,26.860096,42.540211,75.000000,282.783459,
17.418607,18.000000,18.000000,18.000000,23.354652,155.857757,
14.000000,18.610458,24.000000,28.832540,36.315001,49.178604,
9.000000,10.000000,14.719912,15.039910,24.000000,63.330335,
26.851142,26.898679,27.618318,29.919844,35.832921,179.074558,
3.000000,4.000000,6.390414,6.650010,10.688288,18.539467,
32.597174,33.028797,37.770901,43.535417,49.183995,296.197951,
20.833955,22.924338,35.131245,44.767339,111.615007,197.637260,
22.502506,36.000000,73.312669,114.017505,164.872025,202.390643,
6.118486,8.076806,8.445503,16.463831,29.348128,48.525719,
13.272441,14.442415,19.611687,31.300744,66.636626,159.585660,
9.000000,9.853493,10.319013,12.000000,12.115749,44.575764,
14.356702,16.282978,17.693658,18.522980,37.191148,55.331569,
29.374218,29.729582,37.000000,42.052444,75.107665,84.064992,
22.577689,25.000000,30.891144,37.736430,41.288607,50.382497,
24.000000,24.698130,29.091987,35.000000,83.000000,245.997865,
9.936868,13.353727,15.642938,16.000000,24.010050,45.746696,
39.531836,43.424362,45.121994,58.658592,73.422376,647.081327,
9.939579,9.949205,10.321871,14.071156,19.114575,67.814400,
7.000000,8.935488,9.287386,13.000000,21.809845,32.226151,
17.344799,20.902908,25.375470,54.799515,56.530646,359.639247,
8.850580,15.567208,16.042649,18.000000,52.403026,64.164094,
8.363253,9.000000,13.000570,13.712472,16.751575,17.864065,
9.955382,12.816245,13.000000,13.699837,29.279044,41.199665,
36.641756,40.238756,61.000000,84.000000,90.693624,568.348220,
26.803429,26.904183,32.000000,48.195717,49.286797,215.103658,
4.364504,4.500184,7.149764,8.947639,9.597394,40.518439,
39.578662,42.962773,44.577135,51.972747,260.192473,360.205937,
6.000000,16.000000,17.599953,24.224856,27.687973,54.000000,
11.689851,15.005420,16.456202,20.000000,39.000000,92.312355,
19.756709,20.792760,21.858487,26.902753,29.726783,195.109878,
4.000000,4.957231,5.000000,12.000000,16.739114,21.828995,
3.229735,3.229735,3.857854,5.000000,7.894907,67.269145,
19.033096,24.026948,25.453134,53.880931,111.282365,157.631196,
62.413213,69.447657,89.206267,128.121882,133.257988,546.277409,
13.515327,13.564646,18.333617,33.387234,47.090408,79.781778,
17.000000,17.942448,22.582442,35.573367,36.000000,83.303498,
10.170679,11.000000,11.148669,16.000000,16.833055,135.372451,
8.599069,10.505015,10.930829,10.957961,12.199433,54.840342,
14.000000,16.000000,24.000000,45.930961,46.733876,58.795504,
46.173204,53.211338,81.192231,88.871005,132.614278,748.427494,
15.917480,19.159470,23.256290,50.228880,51.783219,340.630645,
47.000000,48.025389,49.888646,64.855240,154.825468,806.835634,
10.000000,10.019435,11.677841,16.347499,18.563999,33.679739,
2.244614,2.537856,3.000000,3.945919,12.000000,22.000000,
23.118417,28.000000,28.481982,31.835197,36.883548,232.199780,
19.280747,19.386808,26.000000,29.865298,48.503655,222.929999,
28.000000,29.501751,34.205092,69.000000,85.536839,200.340995,
25.418604,26.019302,31.000000,33.000000,74.429591,139.366887,
12.513088,17.875839,21.000000,27.171348,59.304783,95.286252,
10.169018,11.000000,12.000000,14.931677,19.421472,30.551633,
16.153078,16.422962,18.172213,23.930464,32.404239,176.084548,
23.945214,24.000000,26.000000,35.000000,35.004154,52.853310,
21.299239,26.000000,28.000000,29.119366,32.449654,338.812567,
11.775209,13.147826,31.000000,36.968679,72.999791,152.756144,
11.000000,12.136806,13.000000,15.000000,21.000000,23.309704,
8.000000,9.063974,9.086127,19.156157,22.387431,63.575437,
26.232181,26.238127,28.895565,46.251261,99.856643,250.129993,
19.581272,20.729515,28.220715,43.503032,62.188544,1043.705055,
12.000000,13.000000,13.703973,16.747035,20.927541,101.682111,
10.000000,11.000000,12.000000,13.000000,20.000000,57.697967,
4.484183,4.800838,6.433828,7.247214,9.703523,44.584170,
6.370422,7.784662,8.107772,19.255958,31.417616,64.412839,
37.000000,47.145410,50.409523,86.354381,91.331054,530.088674,
28.769224,29.158357,31.805742,47.787307,52.296376,1239.623466,
20.396250,21.510559,22.566064,27.773617,30.689063,202.074437,
12.000000,15.000000,17.706683,23.510878,27.510878,93.644928,
17.538828,25.333862,30.205759,49.273978,159.823828,506.080150,
6.331994,6.754722,9.000000,18.429462,30.000000,52.441105,
6.226872,13.000000,13.000000,13.667617,15.431871,46.000000,
18.925174,21.385103,27.862061,29.078619,47.173848,174.541409,
6.972852,9.611533,9.961217,12.938696,12.949581,80.830698,
14.000000,14.000000,17.225916,23.626698,28.000000,123.344241,
12.000000,14.000000,22.835947,23.000000,40.106316,41.432086,
8.167102,9.495058,11.881377,13.000000,21.909183,56.492085,
18.197078,28.275732,30.000000,39.736977,60.000000,683.765402,
39.222800,39.662474,40.343452,43.705406,172.775052,298.243467,
3.149866,3.531475,3.977936,4.225430,17.614608,25.374096,
21.742712,28.295763,31.517684,32.014179,39.992888,199.598805,
23.724419,25.206496,26.000000,28.621406,30.231910,160.857359,
3.000000,3.261988,8.000000,19.050371,24.000000,61.259201,
5.000000,6.000000,7.120831,8.079341,9.000000,80.984452,
11.316470,14.084306,15.913786,19.433095,27.507496,114.593707,
12.882569,13.598267,30.059327,36.652060,64.395046,273.599332,
81.973623,82.665900,85.381544,102.003488,124.666353,373.126831,
15.568357,16.878848,17.392531,20.000000,61.069728,78.525462,
11.353677,12.795414,13.997450,21.474327,28.848640,79.642783,
34.000000,35.000000,36.620678,60.000000,72.000000,104.000000,
4.044036,4.044036,5.210085,6.431816,6.740060,17.268478,
10.000000,10.000000,10.103059,11.000000,16.021929,27.560924,
25.415225,26.389767,32.209956,37.127897,97.496928,196.831735,
10.064058,11.035409,11.741401,21.000000,21.731410,251.563222,
109.495570,125.028461,142.944725,183.112083,195.258385,764.923881,
12.501517,13.042967,13.405272,13.520254,14.376464,21.934797,
34.260987,35.403158,43.489905,53.343056,59.542082,111.174639,
6.845972,7.416469,10.000000,14.547690,23.000000,42.144167,
24.825228,28.862648,30.000000,32.081580,43.324563,49.157992,
18.000000,22.000000,23.000000,25.000000,53.344944,68.236751,
6.469105,6.558700,12.570841,12.844120,21.000000,50.218364,
7.480898,8.259534,17.000000,25.000000,111.449349,118.464357,
28.328046,29.000000,33.000000,43.839992,44.905637,335.651787,
7.272094,10.359427,12.000000,12.106801,78.181477,110.595381,
3.734233,4.000000,4.021482,4.275699,5.575063,19.584475,
7.920712,11.315303,12.164907,13.578363,32.904640,108.465591,
16.297532,20.434060,22.918404,34.328565,116.007322,200.153629,
27.538949,30.043117,37.650595,43.000000,56.520982,161.652331,
13.942119,14.251051,14.897658,15.159696,18.134533,29.241013,
7.632592,8.480657,11.024855,11.448887,15.637412,36.533033,
30.598974,33.374971,48.495295,67.870178,139.942017,250.254179,
13.000000,27.000000,35.000000,42.442600,69.000000,240.242206,
30.648642,31.329358,39.843234,60.717446,83.000000,485.409535,
25.747736,26.000000,30.372553,40.515500,54.520410,64.000000,
13.000000,13.391973,14.000000,20.000000,26.000000,103.955020,
8.236019,8.709690,10.000000,11.000000,41.153785,77.120278,
5.991822,6.242018,6.928044,9.186335,10.138943,21.158622,
24.837601,27.000000,27.094857,36.000000,40.684924,88.000000,
12.000000,12.319552,13.719643,17.858426,19.599490,65.891095,
17.354444,20.116200,22.000000,23.570898,30.000000,41.513500,
20.629114,21.716136,23.555892,26.580058,30.302492,44.417062,
8.801418,9.133547,21.778055,27.898849,28.477960,38.770643,
74.393397,106.370438,106.557638,158.781101,207.000000,879.603983,
154.315814,155.199631,160.000000,321.789672,341.387853,713.726662,
12.000000,12.232854,19.044036,25.635177,25.963137,312.148855,
13.448088,15.000000,29.646922,33.000000,61.786333,107.742762,
19.909791,33.282190,34.554786,45.408295,58.681488,103.219251,
16.000000,16.000000,19.923224,21.000000,32.080229,43.281754,
23.483950,25.103533,29.503220,30.778553,56.397274,482.227952,
14.172066,15.364540,18.349755,35.850593,51.511536,144.697545,
20.528545,34.720658,49.708234,54.258586,65.390573,149.559440,
2.395180,2.784344,3.000000,4.091519,6.152252,17.000000,
31.557831,31.575119,32.459483,35.164440,41.313904,193.096969,
15.000000,16.000000,17.000000,34.040776,45.383503,194.706577,
15.000000,16.000000,18.000000,18.369736,71.378089,161.316423,
10.000000,11.948190,12.000000,12.722049,15.271978,17.795152,
3.188017,3.390001,3.721185,6.701419,11.159861,18.592983,
20.000000,21.000000,24.000000,27.000000,33.163323,67.277302,
22.071571,23.519467,23.553883,23.568830,25.000000,69.546552,
8.235145,8.386181,8.535017,13.208583,15.000000,40.308473,
14.125415,16.000000,17.240417,35.000000,41.000000,81.889105,
12.005701,12.113587,12.312709,13.124289,19.000000,90.224352,
10.522961,12.000000,16.000000,28.000000,52.412144,65.590282,
15.000000,18.000000,22.000000,25.000000,27.895371,84.545646,
51.000000,57.000000,71.000000,119.446813,169.446805,636.987601,
6.310413,7.097443,7.266536,7.659430,7.840210,15.674084,
20.543247,21.000000,22.000000,22.000000,24.000000,139.569519,
21.000000,25.000000,28.000000,64.000000,78.000000,118.570937,
21.177286,22.414091,30.458695,47.043623,67.242273,1161.605883,
67.787472,72.996893,105.813748,112.364641,156.312278,380.847329,
14.794447,15.002353,15.514671,30.000000,82.061571,100.575033,
25.105478,27.258466,33.313112,35.111655,38.189888,238.769513,
14.032582,15.000000,17.412554,19.496523,24.422892,35.139490,
8.429869,8.652388,9.113372,11.021482,18.736566,33.236664,
